SLC1A5	7.77779438614102e-06
FAM53B	7.80837742107884e-06
SLC22A3	7.82597725594966e-06
TG	8.00291095750369e-06
LINC00263	8.04192252420397e-06
TBL2	8.1341175443046e-06
MMP25	8.16634359817446e-06
DIABLO	8.16670999751621e-06
FILIP1L	8.33267179080151e-06
UBE2Z	8.61086614578635e-06
TRABD	8.67143843163205e-06
STYK1	8.81364458705161e-06
HDLBP	8.83876120063978e-06
OAZ1	8.83950780523264e-06
MXD4	8.8978317252398e-06
ZNF764	8.96510702630121e-06
QPCT	8.9995899911744e-06
MIA2	9.03254695613651e-06
CD80	9.12022459085023e-06
ANKRD34A	9.16550230972283e-06
LITAF	9.45265944265106e-06
DDX46	9.51231419827063e-06
BCL9L	9.74537299427822e-06
FGR	9.81051112179322e-06
IGHE	9.99466849380574e-06
NFATC2	1.00372243054192e-05
CSNK1D	1.03057610234016e-05
CPT1B	1.03857121239507e-05
LAMP1	1.07432078233389e-05
LY6G5C	1.07615273775551e-05
RTFDC1	1.08632232686924e-05
AXIN1	1.09088104541048e-05
ZNF410	1.09226287923823e-05
C10ORF131	1.12309404727222e-05
L3MBTL1	1.14511282130948e-05
C19ORF35	1.1459333896131e-05
KCTD7	1.1672474389033e-05
SLC38A3	1.16838550841774e-05
PPP1CC	1.21771957758305e-05
ACOX3	1.21792452550396e-05
ASTL	1.22468112666178e-05
RNF38	1.22537071574855e-05
ELL	1.22811878223971e-05
HYI	1.24522573185145e-05
CTSD	1.2539089741479e-05
PCBD2	1.25584830919767e-05
CLUL1	1.261728966817e-05
CLIC3	1.26537823549415e-05
RWDD1	1.28754576518139e-05
TIGD3	1.2894728882647e-05
FAM83D	1.29480673448981e-05
ARHGEF18	1.29783765198068e-05
AURKAIP1	1.33019698774247e-05
TSPYL5	1.38515954296818e-05
GPX4	1.38711539129318e-05
ZNF608	1.39256646600954e-05
MINOS1-NBL1	1.39786171629807e-05
C9ORF142	1.40883656893615e-05
RAB11B	1.46645221008329e-05
LAMA2	1.47987840434756e-05
NHSL1	1.49830973708292e-05
ENAM	1.50345272726939e-05
UFSP1	1.54721267091259e-05
ACHE	1.54721267091259e-05
NFKB2	1.57370845413358e-05
PRR4	1.59007966248769e-05
SLC2A2	1.60454618873322e-05
LCNL1	1.60455442835638e-05
RAD54L	1.60459602220792e-05
TNFSF8	1.64870400984824e-05
RASA3	1.65879832219188e-05
NDST2	1.70676262087658e-05
CD79A	1.78808836401307e-05
PANX2	1.80099704946282e-05
TNFRSF1B	1.81099183403051e-05
PTRH2	1.84339084148854e-05
ZNF319	1.84861006521444e-05
DMRT1	1.89347499257134e-05
MRPS6	1.93779334556607e-05
TARSL2	1.9813116088922e-05
SEC62	1.9884324780053e-05
B3GNTL1	1.98881881165333e-05
SORL1	1.99366571710616e-05
NINJ1	2.006438708256e-05
TRIM62	2.00653185425605e-05
EFR3B	2.01123220891871e-05
PKD1L2	2.02491244227497e-05
CXCL13	2.07388247188083e-05
CERS5	2.08381364744563e-05
EDEM1	2.22758230833692e-05
SYCE3	2.24574406342613e-05
NDUFA11	2.27223769676533e-05
RDH13	2.28564753471119e-05
CHRM3	2.30375528393898e-05
ARHGAP12	2.30603670373705e-05
RECQL4	2.31708462816996e-05
IL32	2.32810526228945e-05
KCNH4	2.35858517444437e-05
RAB8A	2.37616933587764e-05
PI4KB	2.398679521926e-05
FKBP8	2.40360394755948e-05
POLRMT	2.40706515340777e-05
B3GNT7	2.40804397861547e-05
TMEM141	2.41665726035088e-05
PIGQ	2.44773748687463e-05
BRF1	2.45844728406843e-05
HDGFRP3	2.47079161987758e-05
TOX4	2.48947408617879e-05
SRM	2.50242454738266e-05
ACADS	2.51554942754729e-05
ZFPM1	2.521879452324e-05
TCF7	2.54145932091748e-05
CD58	2.54415078032418e-05
MYH9	2.54774102720617e-05
PHLPP1	2.54905959749582e-05
CCDC92	2.58392817078915e-05
ACOXL	2.60216763609163e-05
LRRFIP1	2.61208038494034e-05
USP54	2.62180029882241e-05
MAP3K8	2.72566605915594e-05
RNU1-28P	2.73247286294934e-05
GATA1	2.75822883363484e-05
HDAC6	2.75822883363484e-05
NTNG2	2.78066225579253e-05
WDSUB1	2.78283259628668e-05
LTK	2.7974261472994e-05
TAF4B	2.81310821134377e-05
USB1	2.8419426137807e-05
SERTAD2	2.87044178103368e-05
FAM3A	2.87879960553333e-05
RASSF3	2.88705333751348e-05
STK40	2.90681343349484e-05
PRKACA	2.92273264881984e-05
MADD	2.92526140133619e-05
TRAF7	2.95128833166281e-05
IZUMO4	2.95337409340633e-05
PGLS	2.96036054188861e-05
LRP1	2.97915464916456e-05
TRDMT1	3.00352881921596e-05
ZFYVE28	3.00664899595606e-05
TRAF2	3.02814590837172e-05
DXO	3.04423712399833e-05
STK19	3.04423712399833e-05
C4A	3.04423712399833e-05
ZNF674	3.07243986161473e-05
POLR2E	3.10191433610758e-05
RCOR1	3.10609707648144e-05
DNM2	3.12110311164327e-05
ACE2	3.12266333340987e-05
BMX	3.12266333340987e-05
RUSC1-AS1	3.14854639468621e-05
RUSC1	3.14854639468621e-05
CTCF	3.14983598758946e-05
VMAC	3.21666375638505e-05
CAPS	3.21666375638505e-05
TM2D3	3.25423714767187e-05
SCLY	3.28288660262905e-05
RNF19B	3.30045093984925e-05
PRTFDC1	3.35705167517143e-05
SLC35B3	3.37929843541327e-05
LOC100131294	3.38511341517011e-05
STRA13	3.38624519239397e-05
TAF2	3.4047716858183e-05
HHIPL1	3.42778180208856e-05
C12ORF5	3.4431318984508e-05
CXXC5	3.46343162943616e-05
FAM53C	3.49138646347587e-05
SLC5A3	3.50330189793791e-05
ZDHHC12	3.51649172259638e-05
CMSS1	3.5362940499108e-05
TPI1	3.54650728698981e-05
SPSB2	3.54650728698981e-05
ZNF687	3.55756078457838e-05
ZNF627	3.5621327415731e-05
FAM206A	3.57943988648221e-05
PKN3	3.58005485290392e-05
SLC25A13	3.61810841450419e-05
CTNNB1	3.65578102864429e-05
PRR5L	3.67856545887384e-05
PRIM2	3.68785112813438e-05
ZNHIT1	3.6991935373737e-05
LHX6	3.72527369714011e-05
PIK3R2	3.73000016413284e-05
SLFN13	3.73184592273693e-05
CASD1	3.73773422921999e-05
OTUD3	3.74997689681381e-05
BBS5	3.78898639204752e-05
RCAN2	3.7895214968598e-05
NUP98	3.8088761961325e-05
CCSER2	3.86425951823908e-05
SPTLC2	3.89883152062887e-05
ABT1	3.92104711959004e-05
MT1H	4.01343873738293e-05
ZNF92	4.01496063503726e-05
MAGED2	4.01636833787656e-05
RNF157	4.01668648645643e-05
RRBP1	4.07610819641245e-05
FBXL12	4.14956264203732e-05
ANKRD22	4.15533481416127e-05
CIB3	4.24016434404089e-05
ST6GALNAC6	4.24159789483713e-05
SLC25A42	4.28006344295086e-05
RAB11FIP2	4.31023130397009e-05
CASC2	4.31023130397009e-05
RIN3	4.31815705078126e-05
MUL1	4.35773322382454e-05
ASCL2	4.36649682749282e-05
ZNF461	4.38416738217464e-05
SPN	4.48118368767562e-05
PRKCZ	4.50766866478017e-05
NUBPL	4.51185082680226e-05
AGPAT4	4.56810333675565e-05
MMP14	4.59570742957652e-05
SNORD59A	4.64563521025846e-05
FCHSD2	4.78072630111173e-05
PODNL1	4.83528859694648e-05
TMEM200A	4.89275435361687e-05
SUV420H2	4.91130471087499e-05
COX6B2	4.91130471087499e-05
TTLL10	4.93319882770478e-05
C17ORF89	4.94497549023492e-05
RAB1A	5.11223792315397e-05
ANGPTL5	5.1154060683096e-05
KIAA1377	5.1154060683096e-05
ZCCHC2	5.15091497926349e-05
KIAA1143	5.1650887167503e-05
ADAMTS10	5.20907783142001e-05
RELB	5.24169079423194e-05
DZANK1	5.25193772897987e-05
POLR3F	5.25193772897987e-05
ITGAX	5.26384298893678e-05
IBA57	5.2659456533289e-05
C9ORF24	5.27560995729766e-05
PMM1	5.28758613617853e-05
CXCL16	5.29610843846476e-05
ZMYND15	5.29610843846476e-05
MARCH4	5.32723949933822e-05
CAPZA2	5.33417884445412e-05
RPS27	5.3478075116438e-05
CPSF4	5.37648229914194e-05
KCNMB4	5.39315693633036e-05
KATNA1	5.40596357436457e-05
PACS2	5.52139723515231e-05
ABCG1	5.52839926760387e-05
S1PR5	5.56897112885998e-05
CDC25C	5.59599332295535e-05
SEC22B	5.62022593837303e-05
GRASP	5.7087296389008e-05
CD19	5.73612268013008e-05
FAM26D	5.76638433912599e-05
HPS1	5.76817114802412e-05
CDH15	5.77819640110057e-05
PCID2	5.78115085038635e-05
MYO9B	5.8089518586724e-05
ZNF682	5.8558872898283e-05
LIN7C	5.92209216019319e-05
C2ORF74	5.94251707897135e-05
LSM4	5.9518518520152e-05
NCBP1	5.97199532974245e-05
RAB26	5.98346735464347e-05
SNHG19	5.98346735464347e-05
SNORD60	5.98346735464347e-05
RPL18	5.98604360611963e-05
GFER	6.00776575510102e-05
YIF1A	6.01702534816268e-05
CASP12	6.02741363582446e-05
IWS1	6.03506338910446e-05
MOB1A	6.07221110018676e-05
TSNAXIP1	6.11315713532189e-05
BBC3	6.11661618929854e-05
GATA3	6.1303860095838e-05
SECTM1	6.1458362539832e-05
IKBKAP	6.15494327373203e-05
ANKRD18A	6.18787798750065e-05
RGS16	6.21659918562369e-05
CDYL	6.2357668818757e-05
TRAF6	6.33074006340829e-05
HPRT1	6.3724847330601e-05
PER3	6.4039070982909e-05
LEPROT	6.45166404470572e-05
LEPR	6.45166404470572e-05
LAPTM4B	6.56355997991435e-05
HYDIN	6.56697146280431e-05
SYT3	6.6047417996948e-05
TMF1	6.64179198623062e-05
ZNF268	6.64899295977323e-05
ZNF658	6.65550406913356e-05
DCAF7	6.74807245379544e-05
MARCH5	6.77280485906067e-05
QTRT1	6.88997193162656e-05
SCARF1	6.89240776925491e-05
DCAF15	6.90618331498522e-05
HEPACAM	6.96163234794334e-05
GRM5	6.99457446654173e-05
TMEM39A	7.03404883350358e-05
ICA1	7.07766132342611e-05
TBC1D32	7.09665336133949e-05
VARS	7.19485196427282e-05
CIC	7.2001019981108e-05
PLP2	7.25339987568004e-05
GPR97	7.27469765850493e-05
BANP	7.32971329031139e-05
DNPEP	7.33525065954059e-05
C1QTNF6	7.41179365445555e-05
GNG4	7.41601817846172e-05
ERO1L	7.44722997410914e-05
MPND	7.46160371100885e-05
MDFIC	7.49015745468615e-05
TGFB1	7.49045793668304e-05
AAMDC	7.49898261925132e-05
SLC4A5	7.50850205085498e-05
CD7	7.54670817907524e-05
C12ORF66	7.61854459427445e-05
SLC30A6	7.6269612568187e-05
MED26	7.72390623998461e-05
PSD	7.75801502187802e-05
PMEL	7.75909079132093e-05
CDK2	7.75909079132093e-05
RAB5B	7.81140630067467e-05
ARL6	7.81581418813562e-05
GBA2	7.85402150471291e-05
CEBPZ	7.87751924709227e-05
CWC22	7.92621161902239e-05
GLP1R	7.99033719047076e-05
LRRC47	8.04212106088131e-05
C16ORF93	8.05197716858882e-05
MIR1301	8.05425060589471e-05
ASF1B	8.07166462450066e-05
MED29	8.07424852475372e-05
ABLIM3	8.07998542796624e-05
ANKRD13B	8.09270302007106e-05
ADSS	8.11996041835498e-05
AASS	8.13860684517302e-05
RAF1	8.23239722382676e-05
HDAC1	8.26668728359343e-05
AK7	8.36114951688318e-05
EFCC1	8.41856757180651e-05
MIR103A2	8.43814949072845e-05
TSSK2	8.473096729144e-05
TBC1D10B	8.52538113754493e-05
TMEM150A	8.60980460387213e-05
ABHD12	8.70643053842967e-05
DENND3	8.75153426758131e-05
FMNL3	8.7959219405516e-05
BLOC1S6	8.90207494953299e-05
NSMCE1	8.98837847113088e-05
RMND5A	9.03647044742687e-05
ANP32A	9.06232981744568e-05
GAS7	9.08293750197862e-05
TMED1	9.10214769395697e-05
KLHL15	9.1696068212916e-05
PANK2	9.25422577945419e-05
DRD3	9.3247805864166e-05
C1ORF216	9.33949186571609e-05
GPR3	9.35705541570852e-05
ZNF48	9.38920320900562e-05
PPP1R2	9.42025964118431e-05
LPPR2	9.43755868645326e-05
SQLE	9.4518423541757e-05
CCDC12	9.51185842389672e-05
KDM2A	9.52801422885141e-05
GLIDR	9.52945883683471e-05
NAPG	9.53857542633411e-05
GJC2	9.62221685296303e-05
METAP2	9.64792594359079e-05
LRRC14	9.6540140737114e-05
EML2	9.65629648235144e-05
PLA2G5	9.65921692699621e-05
EME1	9.66955515628517e-05
ANKRD20A5P	9.67876826839025e-05
LRRC45	9.72032737335279e-05
RAC3	9.72032737335279e-05
KIF5A	9.76236069438942e-05
TSTD2	9.7914927596019e-05
ZC3H12A	9.90819923782761e-05
AGFG2	9.99564493731147e-05
IL1B	0.000100342928102339
HIPK4	0.000103071776924452
FGF22	0.000103976785898919
ACAP1	0.000104090585280347
INSL3	0.000104532963911631
ZPBP2	0.000104604717058014
SPACA6P	0.000104684275288367
C19ORF66	0.000105717568534745
IGLL5	0.000107246016411198
C17ORF99	0.00010744751244117
CRLF1	0.000107459173836364
HS3ST3B1	0.000107830979770915
MYD88	0.000108451888740891
GFOD1	0.000108745704671568
TMEM151A	0.000108885774477257
XPO1	0.000108961350640797
NRAS	0.000109859502067572
LCK	0.000110497723170791
RANGAP1	0.000111001923385215
CCNYL1	0.000111918423279393
GATAD2B	0.000111922831638468
SLC4A10	0.000112222409339414
SOCS2	0.000112571386736064
SCGB1C1	0.000113165390576335
SMIM1	0.000114825202984681
GPR25	0.00011515909078735
HEPN1	0.000115639808542668
ITM2C	0.000115881833307938
KDM2B	0.000116017514302606
RAB27A	0.000116577239284211
TTC39C	0.000116690625497432
ZACN	0.000116988974786945
SLC35G2	0.000117185929406184
C12ORF57	0.00011719949074523
RNU7-1	0.00011719949074523
BCL11B	0.000117557440140269
CHIC2	0.000118362348069738
BRCC3	0.000118367217114119
MGAT4B	0.00011839415247889
PTPN12	0.000118959549358998
RALY	0.000119354075412166
LTB4R2	0.000119678387847363
LTB4R	0.000119678387847363
ISCA2	0.000119746183724751
ADI1	0.000120182299874899
GYLTL1B	0.000120728818626188
RAG1	0.000120870580784562
KDM6B	0.000120952743055337
P2RX4	0.000121101205653416
KLHL21	0.000121160833096215
COL23A1	0.000121529507947931
TAS2R50	0.000121543202212024
RAB2B	0.000122497189112378
TFEB	0.000122655172647813
CYB5R4	0.000122997472029104
SDF4	0.000123512849722525
TSFM	0.000123999881270977
WDR86	0.000124008747890083
CBR3	0.000124346625329771
MT1X	0.00012563813940045
UBE2J1	0.000126346468299003
ZNF713	0.000127094326943295
PTPN6	0.000127150736723094
MICALL2	0.000127558318300472
ZNF775	0.000127609950567479
RFFL	0.000128580752861982
SRCAP	0.000129087306834481
ANXA8	0.000129516718419743
MT1F	0.000130478778336096
NRTN	0.000131522944282444
FEM1C	0.000132448922982648
C9ORF78	0.00013315518585277
TTLL6	0.000133744448900859
PRICKLE3	0.000134229355645641
GGNBP2	0.000134664565839721
RPL31	0.000135300367692762
CPLX1	0.000135765290351775
POR	0.000136463137007638
PITX3	0.000137584690575914
LACTB2	0.000138146104030438
KIAA1161	0.000138379482117445
DERL3	0.000138831131532353
IL13	0.000138846476236065
NANOS3	0.000139720461216329
ATP6V1C1	0.000140407457915777
SERPINB9P1	0.00014040886967022
PPP1R21	0.000141012700427783
C17ORF85	0.000141197681472809
GBP5	0.000142740517654812
FXYD2	0.000142807662503134
RSF1	0.00014283045178396
KCNA6	0.000144427502456746
SH2D1B	0.000146847188993378
RHOV	0.00014704381275377
USP5	0.000147234376944659
NLGN2	0.000147985573870302
SOAT1	0.000148448725755966
VKORC1L1	0.000148568897872808
HS3ST2	0.000149181458720356
ZNF71	0.000149801255174786
FAM71B	0.000150417104873964
NABP2	0.00015085698279638
SLC39A5	0.00015085698279638
KHSRP	0.000151275915762426
SLC25A41	0.000151275915762426
IL20RB	0.000151528505464069
SOCS5	0.000151820517202596
FAM45A	0.000152957979002267
EIF4B	0.000153250217079986
ZNF561	0.000154818766667057
PLOD3	0.000155811820863433
UHRF1	0.000156009341069748
MMEL1	0.000157480008178754
FOLR2	0.000157740744127473
CCDC18	0.000158081224557851
PPP1R16B	0.000158187247666537
LDB1	0.000158526743080483
ADAT3	0.000159210190801725
CD46	0.000159526062946452
ZBTB26	0.000160214447209671
MT1G	0.000160260259071879
GRK5	0.000161764612100566
NAMPT	0.000161898082236704
NPC2	0.000162065534422364
FAM98A	0.000162814923178753
CD200R1L	0.00016417841100128
CNOT8	0.000164440216129387
C19ORF60	0.000165279850707206
FAM66E	0.000165467270468861
ZNF705G	0.000165467270468861
COX15	0.000165678604989417
JAZF1	0.000166569929932833
C2ORF68	0.000167360516019672
CENPM	0.000167366879620666
WT1	0.000168072251125411
DAGLB	0.000168580407925874
VAMP5	0.000168637309188094
PHKG2	0.000169026410044323
CDH24	0.000170025648773978
PXMP2	0.000171188352306767
TMEM87B	0.000171306771144795
KCNIP4	0.000171358575730398
UBL5	0.000171590953991684
KIAA0226	0.000171865741237321
SEPT12	0.000172107729764353
IDE	0.000172113281064331
TMEM206	0.000172968455974081
TMEM205	0.000174308314461044
CCDC159	0.000174308314461044
ZNF558	0.000174919909999749
MBD3L1	0.000174919909999749
CC2D1B	0.000175479668288264
CYP2E1	0.000176078849052902
C1ORF101	0.000176739854286444
ARMC9	0.00017818150904661
MAP1LC3B2	0.000179271972993796
CR1L	0.000180531480020615
MTFR1L	0.000180571222476041
PHF13	0.000181567540734905
ZNF333	0.000181680990241093
ZBTB2	0.000182582111493391
PRCP	0.000183424829556933
CXORF36	0.000185018930954823
RRM2B	0.000186045307319216
KDM3B	0.000186530012181547
UBE2Q2	0.000187378367384873
MKNK2	0.000187647174467467
CHRAC1	0.000188502096952567
PLD1	0.000188816241728402
MIR182	0.000189021517311983
MIR183	0.000189021517311983
KLHDC3	0.000189181992687941
RRP36	0.000189181992687941
ACAA1	0.000189324229527548
DOLPP1	0.00018987414340127
CEMP1	0.000191376757715618
DDIT4	0.000191418832589148
BCL2L11	0.000191770295467131
DNAJC5	0.000191834594302343
ZBTB18	0.000191964561860714
AEN	0.000193529220339014
CCDC69	0.00019356800606776
RANBP10	0.000194527260603284
DGCR2	0.000195071469967146
ZNF396	0.00019535472077498
ATN1	0.000195541932831932
C5ORF45	0.000195833515785236
SRP68	0.00019667818793197
ZNF34	0.000196906314619815
BAMBI	0.000198357190020639
PRDM8	0.0001983788959875
NBL1	0.000198632413977663
TIMM44	0.000198841353937146
ROBO4	0.000199954816909536
C18ORF54	0.000200884376718443
PELO	0.000201666642872303
PTGES3L-AARSD1	0.000201724746435493
PTGES3L	0.000201724746435493
GALNT2	0.000202260430403928
NFX1	0.000202602010028982
NDRG3	0.000203287818248391
RNF181	0.000203813950463537
NUFIP2	0.000203886048474895
PIP5K1B	0.000203936047630347
PSAT1	0.00020460015976053
ENTPD1	0.000204903349846329
TMEM256	0.000205226180659304
GNA13	0.000205718342232491
IFT27	0.000206029523279825
ADSSL1	0.000206638243627567
KRCC1	0.000208486055147247
TRIM55	0.000209129713398419
SEZ6L2	0.000209137111733746
SWSAP1	0.000209577066428183
EPOR	0.000209577066428183
TRS-AGA2-4	0.000210049947194881
PTK2B	0.000210536135651562
SESN2	0.000211196566193204
RNF8	0.000214146926627457
CD247	0.000215097398906887
HACL1	0.000216064975802877
LOC284454	0.000216146971216046
KAT2A	0.000216172123123363
LDB2	0.000220017873735289
ARHGEF19	0.000220019904727659
AFG3L2	0.000221061986682651
HBP1	0.000221090386309497
MT1B	0.000221839171338429
UPF2	0.000222334145875595
ITGA1	0.000222563912344293
TMEM134	0.000223880750057028
PDPK1	0.000223976288695324
ARL8B	0.000224180502281113
SPATA32	0.000224618040248909
ZSWIM4	0.000224776890058675
RADIL	0.000224785549375667
RNF5	0.000225922041970967
AGER	0.000225922041970967
GOLPH3L	0.000226372148492031
ZNF7	0.000226863391381008
PIGX	0.000227975809940558
LASP1	0.000228793306439063
FAM49B	0.000232802434077643
SMIM7	0.000233085464747742
FMNL1	0.00023485538701656
USP8	0.000235250817591337
RALY-AS1	0.000235683992202009
ATG16L2	0.000235997410622465
DCAF17	0.000236207592314343
ELK1	0.000236468885579847
ANKRD13C	0.000237403491404187
LOC100129917	0.000237905646732419
TMEM88	0.000238814391818614
ACIN1	0.000239957974982711
TUFM	0.00024039279144962
PERP	0.000240817926771207
FXYD3	0.000241242056532938
MYLPF	0.000241538455430067
SEPT1	0.000241538455430067
TMEM138	0.000242281370407216
ANKRD11	0.000242380599872131
LINC00346	0.000242719136563826
MTL5	0.000243904638513041
CYB561A3	0.000244377928313037
AMN1	0.000245669276184016
C1QL1	0.000245857679154897
ZEB2	0.000246058798772108
OR6K3	0.000246845546053305
SRP14	0.000247220901559331
SIN3A	0.000247844995712235
WIZ	0.000247854152918773
ECM1	0.000248117385697849
APOA5	0.000248250236542522
RBM45	0.000248364825759727
SPATA22	0.000250212454361008
ZER1	0.000251445406855339
LINC00528	0.000251575226373135
BIN1	0.000251728256870295
FBXO32	0.000251762129717729
TSPAN14	0.000251879848608655
IKZF3	0.000252739598579863
SCAF8	0.000254066179737126
ZNF121	0.000254374337396842
SDF2L1	0.000254520027268103
MVD	0.000254661983559155
C16ORF62	0.000255768289971041
PBX2	0.000255965896427953
POLR3K	0.00025616619320342
HPSE2	0.000256608362212501
CYP46A1	0.000256628355714737
FAM167A	0.000258877782312829
B3GALNT1	0.00025903260098593
GKN2	0.000259152724118712
CALHM3	0.000261787616872404
MIS18A	0.000261882235320169
PTMA	0.000262950572989737
ZNF329	0.000263498286101269
EPB41	0.000264412560334747
HOXA10-AS	0.000264438177048964
AMZ1	0.00026464778373765
DUSP11	0.000265534471588384
NFKB1	0.000266392622273175
FBXO16	0.000266838355018667
ALDOC	0.000267124779298551
POLE4	0.000267742195233747
METTL10	0.000268243789584676
FAM175B	0.000268243789584676
IDH2	0.000269284561992563
EID2B	0.000270147045913991
EID2	0.000270147045913991
KCNAB1	0.000271712949520943
ZPBP	0.000273287403726195
KIAA2018	0.000273773417333802
GRIK5	0.000274562690923559
VPS33A	0.000275306998177787
PIGU	0.000276676778605973
SNRPD2	0.000277825067045296
FYTTD1	0.000278463773467922
PON1	0.000279405166473753
BATF	0.000279707822461188
METTL13	0.000280232498368076
CPA6	0.00028161017592812
SPNS1	0.000281904911358694
LAT	0.000281904911358694
TECR	0.000282155506162903
RAP1B	0.000284057219000113
NDUFB11	0.000284218700598404
COL1A2	0.000284307749395793
SMG1	0.000285073055793758
MT1M	0.000286991996332354
QSOX1	0.000288079682856588
DEFA5	0.000290401348690154
RNF41	0.000290898854565558
STAU1	0.000291014712593382
JPH3	0.000292146263194386
HOXB4	0.000292158205635488
PKNOX1	0.00029274864001753
TEPP	0.000293021663063551
UQCRB	0.000293406790708395
NUDT16L1	0.000293505951151493
DET1	0.000293552171120954
FBXO46	0.000295103189852795
GPSM3	0.000295134012760242
