"ID";"Term_Description";"Fold_Enrichment";"occurrence";"support";"lowest_p";"highest_p";"Up_regulated";"Down_regulated"
"hsa04024";"cAMP signaling pathway";2,42336398053002;10;0,035;0,000145531610131602;0,000145531610131602;"CAMK2D, ATP2B1";"CALM1, RAC2, PPP1CA, NFKBIA, F2R, ATP2A3, PDE4A"
"hsa05110";"Vibrio cholerae infection";2,36291725992723;1;0,015;0,000166917125663021;0,000166917125663021;"ATP6V1A";"TCIRG1"
"hsa05130";"Pathogenic Escherichia coli infection";2,09969072579026;10;0,0425;0,000256477103296349;0,000256477103296349;"MAPK12, FAS";"F2R, TUBA4A, PTPN6, NFKBIA, NFKBIB"
"hsa04130";"SNARE interactions in vesicular transport";3,50857411322528;10;0,005;0,000258020215336153;0,0296333009690555;"STX6";"STX8"
"hsa04261";"Adrenergic signaling in cardiomyocytes";2,36291725992723;10;0,02;0,00025958172142922;0,00076386139641258;"ATP2B1, CAMK2D, MAPK12";"CALM1, PPP1CA, ATP2A3"
"hsa04921";"Oxytocin signaling pathway";1,9297157622739;10;0,01;0,00025958172142922;0,00659319765250491;"CAMK2D";"CALM1, CAMK1, PPP1CA, PPP1R12C"
"hsa05163";"Human cytomegalovirus infection";2,33642715611638;10;0,0425;0,000260082372305904;0,000260082372305904;"MAPK12, FAS";"RAC2, NFKBIA, CALM1, CCL3, CCL4, PTGER4, E2F1"
"hsa04144";"Endocytosis";2,63143058491896;10;0,045;0,000260082372305904;0,000260082372305904;"CLTC, STAM2, PDCD6IP, SPG21, RAB10, KIF5B, PRKCI";"ARRB2, CHMP4A, GIT1, ACAP3"
"hsa04022";"cGMP-PKG signaling pathway";1,78677385395732;10;0,015;0,000264412863109867;0,00738879943938079;"ATP2B1, SLC25A4";"ATP2A3, PPP1CA, CALM1"
"hsa04015";"Rap1 signaling pathway";2,24821253857154;10;0,045;0,000272142856960295;0,00162123519256088;"RAPGEF2, SIPA1L3, PRKCI, MAPK12";"CALM1, F2R, SIPA1, RAC2"
"hsa04270";"Vascular smooth muscle contraction";1,80910852713178;10;0,01;0,00027452513476819;0,0158745472878059;"";"CALM1, PPP1CA, PPP1R12C, RAMP1"
"hsa05166";"Human T-cell leukemia virus 1 infection";1,82540680215099;10;0,04;0,000326294866587574;0,000371037503461124;"SLC25A4, CDC27";"CDK2, E2F1, NFKBIA, GPS2, MAP3K14"
"hsa04623";"Cytosolic DNA-sensing pathway";2,89457364341085;10;0,04;0,000363095009741406;0,000363095009741406;"";"NFKBIB, NFKBIA, CCL4"
"hsa04622";"RIG-I-like receptor signaling pathway";2,59215550156196;10;0,045;0,000371037503461124;0,000371037503461124;"MAPK12";"NFKBIB, NFKBIA"
"hsa04920";"Adipocytokine signaling pathway";2,55403556771546;10;0,0575;0,000371037503461124;0,000371037503461124;"";"TNFRSF1B, NFKBIA, NFKBIB"
"hsa05220";"Chronic myeloid leukemia";2,28518971848225;10;0,05;0,000458577645675315;0,000468143468388857;"";"NFKBIA, E2F1, CTBP2"
"hsa04720";"Long-term potentiation";2,59215550156196;10;0,015;0,000484683636045972;0,0017953798425454;"CAMK2D";"PPP1CA, CALM1"
"hsa05031";"Amphetamine addiction";2,5170205594877;10;0,015;0,000484683636045972;0,0017953798425454;"CAMK2D";"CALM1, PPP1CA"
"hsa05214";"Glioma";3,08754521963824;10;0,015;0,000498521197202132;0,0017953798425454;"CAMK2D";"CALM1, CAMK1, E2F1"
"hsa04020";"Calcium signaling pathway";1,69556615095196;2;0,0075;0,000498521197202132;0,0137860585931405;"ATP2B1, SLC25A4, CAMK2D";"ATP2A3, F2R, CALM1, CAMK1"
"hsa05418";"Fluid shear stress and atherosclerosis";2,5170205594877;10;0,075;0,000558553558049733;0,000558553558049733;"MAPK12, BMPR1A";"CALM1, GSTP1, RAC2, PIAS4"
"hsa04120";"Ubiquitin mediated proteolysis";2,08242708159054;10;0,06;0,000635110273474259;0,00643506180844092;"UBE2D1, UBE2E1, HERC4, CDC27";"PIAS4"
"hsa04658";"Th1 and Th2 cell differentiation";3,14627569935962;10;0,055;0,000657722283859717;0,000657722283859717;"MAPK12";"IL12RB1, CD247, NFKBIA, NFKBIB"
"hsa05222";"Small cell lung cancer";2,5170205594877;10;0,07;0,000657722283859717;0,000657722283859717;"ITGA6";"CDK2, E2F1, NFKBIA"
"hsa05215";"Prostate cancer";2,98409653959882;10;0,0925;0,000719284797991245;0,000719284797991245;"ZEB1";"GSTP1, CDK2, E2F1, NFKBIA"
"hsa05323";"Rheumatoid arthritis";1,86746686671668;1;0,01;0,000773431223414989;0,000773431223414989;"ATP6V1A";"TCIRG1, CCL3"
"hsa04621";"NOD-like receptor signaling pathway";1,97357293868922;10;0,02;0,000779376954496428;0,00243528212012359;"MAPK12, MFN1, MFN2";"NFKBIB, NFKBIA, PSTPIP1"
"hsa04625";"C-type lectin receptor signaling pathway";2,2702538379693;10;0,065;0,000783707132517611;0,000783707132517611;"MAPK12";"MAP3K14, CALM1, NFKBIA"
"hsa04970";"Salivary secretion";1,28647717484927;1;0,005;0,000783737583065668;0,000783737583065668;"ATP2B1";"CALM1"
"hsa04659";"Th17 cell differentiation";3,21619293712317;10;0,055;0,000872540406785592;0,000872540406785592;"MAPK12";"IL12RB1, CD247, NFKBIA, NFKBIB, IL27RA"
"hsa05145";"Toxoplasmosis";2,06755260243632;10;0,065;0,000872540406785592;0,000872540406785592;"MAPK12, ITGA6";"NFKBIA, NFKBIB"
"hsa04750";"Inflammatory mediator regulation of TRP channels";2,95364657490903;10;0,02;0,000927125874505025;0,00318560455604232;"CAMK2D, MAPK12";"PPP1CA, CALM1, PTGER4"
"hsa05140";"Leishmaniasis";3,75918654988422;10;0,07;0,00107923022543951;0,00107923022543951;"MAPK12";"NFKBIB, NFKBIA, FCGR3A, PTPN6"
"hsa05034";"Alcoholism";1,09229194090976;10;0,01;0,00108202848955419;0,0298795054526674;"";"CALM1, PPP1CA"
"hsa05131";"Shigellosis";1,33390490479763;10;0,04;0,0011127600156692;0,0011127600156692;"UBE2D1, MAPK12, RRAGC";"NFKBIA, NFKBIB"
"hsa04380";"Osteoclast differentiation";2,31565891472868;10;0,06;0,00114958542883285;0,00114958542883285;"MAPK12";"MAP3K14, NFKBIA, FCGR3A, TYROBP"
"hsa04962";"Vasopressin-regulated water reabsorption";3,94714587737844;10;0,01;0,00121683438530406;0,00121683438530406;"DYNC1H1, DYNC1LI2, NSF";""
"hsa04914";"Progesterone-mediated oocyte maturation";2,41214470284238;10;0,0475;0,00125393141202818;0,00125393141202818;"MAPK12, CDC27";"CDK2, MAD2L2"
"hsa05012";"Parkinson disease";1,62096124031008;10;0,01;0,00125683589424279;0,00125683589424279;"CAMK2D, SLC25A4, MFN1, MFN2, KIF5B";"CALM1, TUBA4A"
"hsa05020";"Prion disease";1,11759600131693;10;0,01;0,00125683589424279;0,00125683589424279;"SLC25A4, MAPK12, KIF5B";"RAC2, TUBA4A"
"hsa04137";"Mitophagy - animal";3,26149142919533;10;0,01;0,00133436222113442;0,0472699332264201;"MFN1, MFN2";"RHOT2, E2F1"
"hsa00190";"Oxidative phosphorylation";0,981211404546052;1;0,01;0,0013533537496755;0,0013533537496755;"ATP6V1A";"TCIRG1"
"hsa04141";"Protein processing in endoplasmic reticulum";2,14412862474878;10;0,04;0,00140226195867388;0,00140226195867388;"SEC62, DNAJA2, AMFR, UBE2D1";"DNAJB11, DERL3"
"hsa05164";"Influenza A";1,71276546947388;10;0,025;0,00152546893396946;0,00152546893396946;"FAS, SLC25A4";"NFKBIB, NFKBIA, NXT1"
"hsa04142";"Lysosome";1,78127608825283;1;0,005;0,00158147751393685;0,00158147751393685;"SGSH, CLTC";"TCIRG1, CTSW"
"hsa04936";"Alcoholic liver disease";2,03843214324708;10;0,055;0,00159874963988011;0,00159874963988011;"FAS, MAPK12";"NFKBIA, TRA2B, MAP3K14"
"hsa04910";"Insulin signaling pathway";1,70269037847697;10;0,01;0,00173756540192892;0,00525443365799674;"PRKCI, EIF4E";"PPP1CA, CALM1"
"hsa05417";"Lipid and atherosclerosis";1,6231254075201;10;0,035;0,0017953798425454;0,0017953798425454;"MAPK12, FAS, CAMK2D";"NFKBIA, CCL3, CALM1"
"hsa04390";"Hippo signaling pathway";1,90432476540188;10;0,02;0,00181131421987287;0,00181131421987287;"PRKCI, SAV1, BMPR1A";"PPP1CA, ID2"
"hsa05132";"Salmonella infection";2,10940589398362;10;0,0175;0,00184253256371019;0,00184253256371019;"DYNC1H1, DYNC1LI2, KIF5B, MAPK12";"VPS16, ACTR1B, TUBA4A, FHOD1, NFKBIA"
"hsa05135";"Yersinia infection";1,71530289979902;10;0,035;0,00202156140797832;0,00202156140797832;"MAPK12";"RAC2, NFKBIA, CD8A"
"hsa04961";"Endocrine and other factor-regulated calcium reabsorption";2,18458388181951;9;0,01;0,00214391880479665;0,0329591562572937;"CLTC, ATP2B1";""
"hsa05203";"Viral carcinogenesis";0,701714822645055;10;0,03;0,00218096793695439;0,00218096793695439;"";"CDK2, NFKBIA"
"hsa05226";"Gastric cancer";0,777066749908954;9;0,005;0,00223414553795136;0,00223414553795136;"";"CDK2, E2F1"
"hsa05167";"Kaposi sarcoma-associated herpesvirus infection";1,49204826979941;10;0,0375;0,00227450713392403;0,00227450713392403;"MAPK12, FAS";"NFKBIA, E2F1, CALM1"
"hsa04934";"Cushing syndrome";1,49397349337334;9;0,005;0,00230264587160544;0,00230264587160544;"CAMK2D";"E2F1, CDK2, ARMC5"
"hsa05100";"Bacterial invasion of epithelial cells";1,67801370632513;10;0,02;0,00244806065950994;0,0110019458991307;"CLTC";"MAD2L2"
"hsa04744";"Phototransduction";2,06755260243632;1;0,005;0,00257929879667765;0,00257929879667765;"";"CALM1"
"hsa04657";"IL-17 signaling pathway";1,88776541961577;10;0,04;0,00259071583275616;0,00259071583275616;"MAPK12, MAPK6";"NFKBIA"
"hsa04062";"Chemokine signaling pathway";2,45043271399861;10;0,035;0,00289233063089063;0,00289233063089063;"";"XCL1, XCL2, CCL3, CCL4, NFKBIA, NFKBIB, RAC2, ARRB2"
"hsa00670";"One carbon pool by folate";6,43238587424634;10;0,02;0,00307810098818964;0,00307810098818964;"GART, ATIC";""
"hsa04922";"Glucagon signaling pathway";1,70269037847697;10;0,0075;0,00318560455604232;0,00318560455604232;"CAMK2D, PFKM";"CALM1"
"hsa04931";"Insulin resistance";1,63843791136463;10;0,02;0,00318560455604232;0,00318560455604232;"";"PPP1CA, NFKBIA, SLC27A2"
"hsa04066";"HIF-1 signaling pathway";2,16416721002681;10;0,015;0,00318560455604232;0,00318560455604232;"EIF4E, EGLN1, CAMK2D, PFKM";""
"hsa05208";"Chemical carcinogenesis - reactive oxygen species";1,66195615889618;10;0,025;0,00361773057142436;0,00361773057142436;"SLC25A4, MAPK12, ABL2";"SLC26A6, NFKBIA, MAP3K14"
"hsa03040";"Spliceosome";1,21450642380875;10;0,01;0,00379693006552141;0,0419929213694819;"";"RBM17, SRSF7, TRA2B"
"hsa05205";"Proteoglycans in cancer";1,71107801580937;10;0,0275;0,004083075812802;0,004083075812802;"CAMK2D, FAS, MAPK12";"PPP1CA, PPP1R12C, PTPN6"
"hsa04115";"p53 signaling pathway";2,41214470284238;10;0,035;0,00423626651147779;0,00423626651147779;"FAS";"CDK2, PIDD1"
"hsa05171";"Coronavirus disease - COVID-19";1,01120476625707;10;0,025;0,00442172774109688;0,00442172774109688;"RPL17, MAPK12";"NFKBIA, NFKBIB"
"hsa04926";"Relaxin signaling pathway";1,35683139534884;10;0,04;0,00468872188255725;0,00468872188255725;"MAPK12";"NFKBIA, ARRB2"
"hsa05219";"Bladder cancer";1,41198714312725;9;0,005;0,00539399078805651;0,00539399078805651;"";"E2F1"
"hsa00230";"Purine metabolism";2,37260134705808;10;0,015;0,00626729052624812;0,00626729052624812;"GART, ATIC, AK4, AK6";"PDE4A"
"hsa04068";"FoxO signaling pathway";1,35683139534884;10;0,0175;0,00728241608179347;0,00781902334564129;"SETD7, MAPK12";"CDK2"
"hsa04611";"Platelet activation";1,89808107764646;10;0,01;0,00729243881429189;0,035554759706353;"PRKCI, MAPK12";"F2R, PPP1CA"
"hsa04710";"Circadian rhythm";1,80910852713178;10;0,01;0,00733124375840953;0,00733124375840953;"";"BHLHE40"
"hsa00020";"Citrate cycle (TCA cycle)";7,71886304909561;10;0,01;0,00751508997297265;0,0419319949712581;"IDH3A, SUCLG2, DLAT";"IDH2"
"hsa04510";"Focal adhesion";1,46932672254358;10;0,01;0,00770444312692068;0,0193946101108095;"ITGA6";"PPP1CA, PPP1R12C, PARVG, RAC2"
"hsa04370";"VEGF signaling pathway";1,9624228090921;10;0,01;0,00827307909583421;0,00827307909583421;"MAPK12";"RAC2"
"hsa04810";"Regulation of actin cytoskeleton";2,05836347975883;10;0,03;0,00935617329695186;0,0134822224528584;"ITGA6, CFL2";"F2R, RGCC, RAC2, GIT1, PPP1CA, PPP1R12C"
"hsa05152";"Tuberculosis";1,9297157622739;10;0,01;0,00954275621523573;0,00954275621523573;"CAMK2D, MAPK12";"CALM1, TCIRG1, CORO1A, FCGR3A"
"hsa04520";"Adherens junction";1,75428705661264;10;0,015;0,00991461760187454;0,00991461760187454;"";"RAC2, PTPN6"
"hsa05415";"Diabetic cardiomyopathy";1,83782453549895;10;0,01;0,00999638340099303;0,00999638340099303;"CAMK2D, MAPK12, SLC25A4";"ATP2A3, RAC2, PPP1CA"
"hsa04664";"Fc epsilon RI signaling pathway";1,70269037847697;10;0,015;0,0101009824272667;0,0101009824272667;"MAPK12";"RAC2"
"hsa05223";"Non-small cell lung cancer";1,60809646856158;10;0,01;0,01088221769067;0,01088221769067;"KIF5B";"E2F1"
"hsa05212";"Pancreatic cancer";1,5234598123215;10;0,015;0,0111488809235652;0,0111488809235652;"";"RAC2, E2F1"
"hsa03008";"Ribosome biogenesis in eukaryotes";3,6563035495716;1;0,005;0,0116135185513076;0,0116135185513076;"WDR43, WDR3, NMD3, AK6";"POP5, NXT1"
"hsa03030";"DNA replication";6,43238587424634;10;0,015;0,0121219885092606;0,0121219885092606;"";"PCNA, LIG1, MCM5, RNASEH2C"
"hsa05134";"Legionellosis";1,015639874881;10;0,005;0,0122796175997317;0,0122796175997317;"";"NFKBIA"
"hsa05133";"Pertussis";2,28518971848225;10;0,015;0,0125069109301575;0,0125069109301575;"CFL2, MAPK12";"CALM1"
"hsa05416";"Viral myocarditis";1,9297157622739;10;0,015;0,0127731453257178;0,0460561049069268;"ABL2";"RAC2"
"hsa00071";"Fatty acid degradation";2,69262664503335;10;0,005;0,0127776505468674;0,0127776505468674;"ACAT1";"ACAA2"
"hsa04924";"Renin secretion";1,75428705661264;10;0,01;0,0130493814471692;0,0216641505151155;"";"PTGER4, CALM1"
"hsa00280";"Valine, leucine and isoleucine degradation";3,69520039584364;10;0,005;0,0134149341722938;0,0134149341722938;"BCAT1, ACAT1";"ACAA2"
"hsa05210";"Colorectal cancer";0,673156661258338;10;0,005;0,0134191892016631;0,0134191892016631;"";"RAC2"
"hsa05218";"Melanoma";0,804048234280792;9;0,005;0,0135012764412893;0,0135012764412893;"";"E2F1"
"hsa03430";"Mismatch repair";5,0340411189754;10;0,005;0,0137447679490503;0,0137447679490503;"";"PCNA, LIG1"
"hsa00760";"Nicotinate and nicotinamide metabolism";1,65404208194906;10;0,005;0,0143153658684653;0,0143153658684653;"";"SIRT2"
"hsa04666";"Fc gamma R-mediated phagocytosis";1,84760019792182;10;0,005;0,0144181002615109;0,0144181002615109;"CFL2";"FCGR3A, RAC2"
"hsa05231";"Choline metabolism in cancer";0,609383924928601;10;0,005;0,0144181002615109;0,0144181002615109;"";"RAC2"
"hsa04010";"MAPK signaling pathway";1,5915181544527;10;0,01;0,0155570982970515;0,0155570982970515;"RAPGEF2, FAS, MAPK12";"FLT3LG, RAC2, ARRB2, PTPN7, MAP3K14"
"hsa04550";"Signaling pathways regulating pluripotency of stem cells";1,24945624895433;10;0,005;0,0155570982970515;0,0155570982970515;"BMPR1A, MAPK12";"ID2"
"hsa04620";"Toll-like receptor signaling pathway";2,22659511031604;10;0,0425;0,0156831296043507;0,0156831296043507;"MAPK12";"NFKBIA, CCL3, CCL4"
"hsa04613";"Neutrophil extracellular trap formation";2,14412862474878;10;0,02;0,0156831296043507;0,0156831296043507;"SLC25A4, MAPK12";"FCGR3A, RAC2"
"hsa04670";"Leukocyte transendothelial migration";1,59334328995093;10;0,015;0,0156831296043507;0,0156831296043507;"MAPK12";"SIPA1, RAC2"
"hsa04971";"Gastric acid secretion";1,5234598123215;10;0,005;0,0157695833467203;0,0216940742207447;"CAMK2D";"CALM1"
"hsa04912";"GnRH signaling pathway";1,86746686671668;10;0,02;0,0163899185943716;0,0163899185943716;"CAMK2D, MAPK12";"CALM1"
"hsa04071";"Sphingolipid signaling pathway";1,4594488958374;10;0,01;0,0177736927510165;0,0177736927510165;"MAPK12, SGPP1";"RAC2"
"hsa04929";"GnRH secretion";0,904554263565892;10;0,01;0,0181288612918415;0,0181288612918415;"";"ARRB2"
"hsa05211";"Renal cell carcinoma";0,890638044126416;10;0,005;0,0181288612918415;0,0181288612918415;"EGLN1";""
"hsa04392";"Hippo signaling pathway - multiple species";2,06755260243632;10;0,005;0,0182306601864616;0,0182306601864616;"SAV1";""
"hsa05330";"Allograft rejection";3,046919624643;10;0,005;0,0183575595866114;0,0183575595866114;"FAS";"GZMB"
"hsa05332";"Graft-versus-host disease";2,82397428625449;10;0,005;0,0183575595866114;0,0183575595866114;"FAS";"GZMB"
"hsa04940";"Type I diabetes mellitus";2,69262664503335;10;0,005;0,0183575595866114;0,0183575595866114;"FAS";"GZMB"
"hsa04060";"Cytokine-cytokine receptor interaction";2,39550922213312;10;0,005;0,019434545533138;0,0220583768244946;"FAS, BMPR1A";"CCL3, CCL4, XCL1, XCL2, IL12RB1, IL27RA, TNFRSF1B, TNFRSF4, TNFRSF18, RELT"
"hsa05320";"Autoimmune thyroid disease";2,22659511031604;10;0,005;0,0215078773644206;0,0215078773644206;"FAS";"GZMB"
"hsa04713";"Circadian entrainment";1,2187678498572;10;0,005;0,0216951394683734;0,0284521295670268;"CAMK2D";"CALM1"
"hsa04070";"Phosphatidylinositol signaling system";0,615866732640607;1;0,005;0,0216951394683734;0,0216951394683734;"";"CALM1"
"hsa04217";"Necroptosis";1,74109692836743;10;0,005;0,02221327655774;0,02221327655774;"CAMK2D, SLC25A4, FAS";"CHMP4A"
"hsa04916";"Melanogenesis";1,14636579937063;10;0,005;0,0223786188173318;0,0289790179170669;"CAMK2D";"CALM1"
"hsa00062";"Fatty acid elongation";5,0340411189754;2;0,005;0,0238991300079286;0,0238991300079286;"HSD17B12";"ACAA2"
"hsa04012";"ErbB signaling pathway";1,39497524983656;10;0,01;0,0243270646704568;0,0243270646704568;"CAMK2D, ABL2";""
"hsa04014";"Ras signaling pathway";1,01120476625707;10;0,01;0,0252739231559865;0,0455415640240868;"ABL2";"FLT3LG, CALM1, RAC2"
"hsa04932";"Non-alcoholic fatty liver disease";0,751837309976845;10;0,005;0,0263856276556172;0,0263856276556172;"MAPK12, FAS";""
"hsa00970";"Aminoacyl-tRNA biosynthesis";6,20265780730897;1;0,005;0,0288272917630355;0,0288272917630355;"EARS2, IARS2, YARS2";""
"hsa04630";"JAK-STAT signaling pathway";1,74371906229569;10;0,005;0,0293197712553995;0,0293197712553995;"STAM2";"IL27RA, IL12RB1, PTPN6, PIAS4"
"hsa04978";"Mineral absorption";2,89457364341085;1;0,005;0,0302430711235392;0,0302430711235392;"ATP2B1";"SLC26A6, HMOX2"
"hsa00533";"Glycosaminoglycan biosynthesis - keratan sulfate";8,27021040974529;9;0,005;0,0306385836748587;0,0306385836748587;"";"B3GNT7, CHST2"
"hsa04725";"Cholinergic synapse";0,516888150609081;10;0,005;0,0312257730163354;0,0312257730163354;"CAMK2D";""
"hsa04979";"Cholesterol metabolism";2,36291725992723;1;0,005;0,0328127488266172;0,0328127488266172;"";"STARD3, CIDEB"
"hsa04360";"Axon guidance";0,975698980925007;10;0,005;0,0329233452412653;0,0329233452412653;"CFL2, CAMK2D";"RAC2"
"hsa03060";"Protein export";2,63143058491896;10;0,005;0,0342860068364745;0,0342860068364745;"SEC62";""
"hsa03015";"mRNA surveillance pathway";3,07933366320303;2;0,005;0,0349781269521218;0,0349781269521218;"UPF3A, CSTF3, GSPT1";"NXT1, PPP1CA"
"hsa05230";"Central carbon metabolism in cancer";1,67801370632513;10;0,005;0,035554759706353;0,035554759706353;"PFKM";"IDH2"
"hsa04917";"Prolactin signaling pathway";0,827021040974529;10;0,005;0,035554759706353;0,035554759706353;"MAPK12";""
"hsa04350";"TGF-beta signaling pathway";1,27234006303774;10;0,005;0,035554759706353;0,035554759706353;"BMPR1A";"ID2"
"hsa04933";"AGE-RAGE signaling pathway in diabetic complications";0,584762352204213;10;0,005;0,035554759706353;0,035554759706353;"MAPK12";""
"hsa04928";"Parathyroid hormone synthesis, secretion and action";1,10269472129937;10;0,005;0,035554759706353;0,035554759706353;"";"ARRB2, PDE4A"
"hsa04935";"Growth hormone synthesis, secretion and action";0,482428940568475;10;0,005;0,035554759706353;0,035554759706353;"MAPK12";""
"hsa04919";"Thyroid hormone signaling pathway";0,956883849061439;10;0,005;0,035554759706353;0,035554759706353;"PFKM";"ATP2A3"
"hsa04371";"Apelin signaling pathway";0,425672594619243;10;0,005;0,0355923523448342;0,0395351598662784;"";"CALM1"
"hsa04915";"Estrogen signaling pathway";0,422565495388446;10;0,005;0,0355923523448342;0,0395351598662784;"";"CALM1"
"hsa03420";"Nucleotide excision repair";2,5170205594877;10;0,005;0,0377750594194597;0,0377750594194597;"";"PCNA, LIG1"
"hsa05224";"Breast cancer";0,393819543321204;9;0,005;0,0414820403951186;0,0414820403951186;"";"E2F1"
"hsa04723";"Retrograde endocannabinoid signaling";0,396516937453541;10;0,005;0,0416166995918766;0,0416166995918766;"MAPK12";""
"hsa04540";"Gap junction";0,673156661258338;10;0,005;0,0434739690926098;0,0434739690926098;"";"TUBA4A"
"hsa03010";"Ribosome";0,771886304909561;8;0,005;0,0447341568395438;0,0447341568395438;"MRPL19, RPL17";""
"hsa00030";"Pentose phosphate pathway";3,99251537022187;10;0,005;0,0456375598025006;0,0456375598025006;"RPE, PFKM";""
"hsa04514";"Cell adhesion molecules";1,95579300230463;10;0,005;0,0464855869312271;0,0464855869312271;"ITGA6";"CD8A, CD6, ICAM3, SPN"
"hsa05225";"Hepatocellular carcinoma";0,689184200812108;9;0,005;0,0478719206902963;0,0478719206902963;"";"E2F1, GSTP1"
"hsa05202";"Transcriptional misregulation in cancer";1,66354807092578;4;0,005;0,0487159401254435;0,0487159401254435;"ZEB1, SS18";"BCL2A1, GZMB, ID2"
