"ID";"Term_Description";"Fold_Enrichment";"occurrence";"support";"lowest_p";"highest_p";"Up_regulated";"Down_regulated"
"GO:0042645";"mitochondrial nucleoid";1,61921510997615;10;0,0695644085364233;3,32296824253525e-11;7,94507433501168e-05;"GRSF1, HADHA, POLRMT, SHMT2, TUFM";"TFAM, LRRC59, DDX28, ELAC2"
"GO:1990904";"ribonucleoprotein complex";1,50894598062294;10;0,20353735349616;4,67080678764098e-11;1,34188079391441e-08;"BRCA1, HNRNPL, NCBP1, YBX1, NUP98, RPL22, XPO1, ZFP36, SLBP, PABPN1, SYNCRIP, AGO2, SRRT, APOBEC3G, RNF135, ZC3H18, MRPL10, JAKMIP1, APOBEC3F";"IGF2BP1"
"GO:0017053";"transcription repressor complex";2,4343301993519;10;0,114348379793406;5,17148578281597e-11;0,000727387327640628;"CTBP1, GATA1, GFI1, RELB, SKI, SP1, TFAP4, ZBTB16, HDAC4, SPEN, RCOR1, GMNN, ZFPM1, JAZF1";"CCND1, INSM1, DEPDC1"
"GO:0000785";"chromatin";1,31752728744784;10;0,182720057720058;1,39561433849069e-10;8,76404654225582e-08;"RUNX3, DFFB, E2F1, FANCA, FANCB, FER, GATA3, HDAC1, HNRNPL, HSF4, MXD1, PCNA, PPP4C, RARA, RELB, DPF2, RPA2, SP1, BANF1, LDB1, IST1, ZEB2, TOX4, CHAF1A, NR1H3, KLF2, PRMT5, STAG2, PARK7, KDM1A, CAMTA2, CBX7, L3MBTL1, UHRF1, ASF1B, NUCKS1, PINK1, KLHDC3";"TCF4, MAGED1, RAD51AP1, FANK1, CDCA5"
"GO:0031965";"nuclear membrane";1,49102724710304;10;0,142676767676768;2,1165317057219e-10;1,5182768857639e-05;"ACKR2, DUSP2, EMD, GCHFR, GLE1, GRK5, NR4A1, KPNB1, LMNB1, NUP98, RANGAP1, SPAST, XPO1, SLC30A1, SLC16A3, NOS1AP, ZBTB1, HABP4, TMEM97, RETSAT, RNF123, AEN, EPC1, TNRC18, TMEM18";"CDH5, HOXA7, MYO6, PLRG1, SUMO1, NUP93, RB1CC1, NUP205, NUP35"
"GO:0005689";"U12-type spliceosomal complex";1,75414970247416;10;0,0407127317932249;2,97168283878174e-10;0,003268546008296;"YBX1, SNRPD2, SF3B2, SF3B6, SNRNP25";"SNRPF"
"GO:0005741";"mitochondrial outer membrane";1,89793246497204;10;0,185057380083558;3,01308816917991e-10;4,37759674143847e-06;"BID, CASP8, CPT1B, ACSL3, KRAS, RAF1, TUFM, ULK1, BCL2L11, ABCB6, PGRMC1, PHB2, VPS13A, FIS1, MSTO1, RMDN3, ZNFX1, PINK1, MYO19, QTRT1, HINT2, BMF, FAM210B, PLD6";"BNIP3, OPA1, KMO, RAB11FIP5, MFF, MUL1, NLRX1, RTN4IP1, LRRK2"
"GO:0000307";"cyclin-dependent protein kinase holoenzyme complex";3,11848835995407;10;0,120606060606061;1,9218664251501e-09;2,52376424051601e-09;"CCNC, CDK2, CDK5, CDKN1A, CDK16, CCNL2";"CCND1, CDK6"
"GO:0000151";"ubiquitin ligase complex";2,33886626996555;10;0,139234989488797;3,70300233881181e-09;9,85150596717103e-07;"RNF2, TRAF2, UBE2L3, RNF8, STUB1, SUGT1, UBE2C, YPEL5, RANBP10, RMND5A, BRCC3, TRAF7, UBE2J2, RNF168";"UBE2D1, ARMC8, ASB1"
"GO:0005814";"centriole";1,37438533389728;10;0,0212538053895591;4,17594926918207e-09;6,05181633057859e-05;"CETN2, GLE1, KIF2A, SSNA1, CCP110, MPHOSPH9, CCHCR1, CEP192, MDM1, TSKS, ARMC9, CCDC92, AKNA, FBF1, CCSAP, CEP120";"CEP135, PLK4, CEP164"
"GO:0080008";"Cul4-RING E3 ubiquitin ligase complex";1,8304170808426;10;0,0130555555555556;8,11516395494549e-09;8,39903093477499e-08;"DCAF7, DCAF4, DET1, DDA1, DCAF17, DCAF15";""
"GO:0005643";"nuclear pore";1,36909245071154;10;0,054527027027027;8,34072503194236e-09;0,000163284703464319;"KPNB1, NUP88, NUP98, BICD2";"SUMO1, RAE1, NUP93, NUP205"
"GO:0031462";"Cul2-RING ubiquitin ligase complex";2,1926871280927;7;0,00552486187845304;1,86477903635294e-08;6,97781308178868e-05;"ZER1, GLMN, KLHDC10, FEM1C, KLHDC3";""
"GO:0016592";"mediator complex";1,84647337102543;10;0,0055402087170043;1,97001746146247e-08;0,000101417079223089;"MED14, MED26, THRAP3, MED29";"MED11"
"GO:0035770";"ribonucleoprotein granule";3,82723571448908;10;0,0567902553691634;2,846805123775e-08;5,75278290802161e-05;"GRSF1, HNRNPL";"TDRD7, TRUB2, DDX28, RPUSD4"
"GO:0005747";"mitochondrial respiratory chain complex I";0,915208540421302;9;0,0101522842639594;2,846805123775e-08;0,0219366355818636;"NDUFA5, NDUFS2, NDUFB11, NDUFA11";"NDUFA8, NDUFS4"
"GO:0035631";"CD40 receptor complex";3,18936309540757;10;0,101351351351351;3,274532823651e-08;4,23964031054179e-07;"TRAF2, TRAF3, RNF31, DIABLO";"TRAF6"
"GO:0034709";"methylosome";2,33886626996555;10;0,0865145550606029;4,13637560510207e-08;0,000964549582723717;"PRMT1, SNRPD2, PRMT5";"SNRPF"
"GO:0070847";"core mediator complex";1,34934592498012;10;0,010960960960961;8,18971230318454e-08;1,35385787640777e-05;"MED14, MED26, MED29";"MED28, MED11"
"GO:0005768";"endosome";1,24294036061026;10;0,0691665487477006;1,42559485613338e-07;0,00102450063823353;"CDK2, DGKQ, ECE1, FLOT2, FYN, JAK1, JAK3, PI4KB, PLD1, PKN1, RAB5B, SORL1, SPAST, TGFBR1, TNFAIP1, EZR, ABCG1, ABCB6, FLOT1, VPS4A, LEPROT, ATG9A, SYT3, RAB11FIP4";"ANXA1, CTSE, BECN1, RAB11FIP2, LAPTM4B, LRRK2, C9orf72"
"GO:0010494";"cytoplasmic stress granule";2,03707707384096;10;0,138062827225131;3,06374713513533e-07;6,90695786545324e-07;"KPNB1, YBX1, RBM4, STAU1, ZFP36, EIF3B, G3BP1, ATXN2L, HABP4, ZNFX1, NUFIP2, ZFAND1, RNF135, LARP4, NANOS3";"IGF2BP1, DHX36, C9orf72"
"GO:0016323";"basolateral plasma membrane";1,36293645947633;10;0,0757142857142857;3,32710289639482e-07;2,37088384357846e-05;"ATP1B3, CD81, CTNNB1, EPB41, FLOT2, B4GALT1, KCNJ4, LRP1, SLC2A1, SLC7A1, EZR, SLC30A1, SLC7A5, SLC16A3, SLC23A2, FLOT1, NOD2, SLC26A6, SLC43A2, SLC29A4";"DLG1, IDE, BSND, ABCC4, SLC4A10, SLC4A5, CALHM3"
"GO:0005874";"microtubule";1,5323606596326;10;0,144364419167087;3,39274370180109e-07;7,27471979196229e-06;"CDK5, DNM2, KIF2A, MAPT, MAP3K11, TBCD, TUBA1A, HDAC6, CDK2AP2, TUBA1B, TUBB4B, RADIL, FSD1, CDK5RAP3, AKNA, TUBB, KIAA0895L";"DLG1, DYNC1I2"
"GO:0016605";"PML body";1,34140859600965;10;0,172958822697043;3,56870206372745e-07;0,00043547463575533;"DAXX, ISG20, LRCH4, RNF4, RPA2, SKI, UBE2I, ZBTB16, SQSTM1, N4BP1, PARK7";"SUMO1, TRIM16"
"GO:0005694";"chromosome";1,33315377388036;10;0,0618704653573232;4,0156322882519e-07;0,00179069259685193;"BRCA1, EMX1, SMC1A, CDYL, MDC1, EMG1, STAG2, SETD2, BRIX1, HORMAD1, SPATA22, SYCE2, PRR19, SYCE3";"MKI67, RAD51AP1, GET4, DDX27, CDCA5"
"GO:0000775";"chromosome, centromeric region";1,81073517674752;10;0,08743191073034;5,55942301707174e-07;9,02252836434445e-05;"BIRC5, CENPA, DAXX, SMC1A, CTCF, STAG2, C9orf78";"CDCA5"
"GO:0016324";"apical plasma membrane";1,41824869561741;10;0,0884183673469388;6,13696188541439e-07;0,000345745881024953;"AGER, ATP1B3, FLOT2, NOTCH1, ABCB1, PLD1, SLC2A1, SLC7A1, ADAM17, EZR, SLC7A5, SLC16A3, SLC9A3R1, SLC23A2, NAALADL1, FLOT1, SLC38A3, CDHR5, ACE2, SLC26A6, SLC34A3, SLC29A4";"ANXA1, ATP12A, ATP6V1B2, DPP4, CEACAM6, PDGFRB, PKHD1, PTPRO, RDX, SLC2A2, MGAM, RAPGEF2, ABCC4, SLC34A2, SLC4A10, SLC4A5"
"GO:0022624";"proteasome accessory complex";1,65096442585804;10;0,077338081696654;6,55754626373744e-07;1,05246837159532e-06;"PSMC4, PSMC6, PSMD12";"PSMC1"
"GO:1904813";"ficolin-1-rich granule lumen";1,18829495974056;10;0,0568570360081205;1,32052504896225e-06;0,000100286030638865;"A1BG, ALDOA, ALDOC, CSNK2B, CTSD, GSTP1, KPNB1, MIF, PKM, PSMA5, PSMD12, SRP14, CDK13, GMFG, HUWE1, QPCT, OSTF1, YPEL5, GSDMD";"PSMD7, ATG7"
"GO:0042788";"polysomal ribosome";1,81911820997321;10;0,0608585858585859;1,6063495629542e-06;0,000486733154460219;"RPL18, RPL24, RPL36A, RPL36, NUFIP2";"RPL30, RPL31"
"GO:0005912";"adherens junction";1,6975642282008;10;0,0711111111111111;1,76527129625453e-06;4,46271307552319e-05;"CTNNB1, FLOT2, SMAD7, NOTCH1, TLN1, CYTH3, FLOT1, SH3BP1, CDCA3, CCDC85C";"CDH5, FAT2, MYO1E, FERMT2, TRPV4"
"GO:0005758";"mitochondrial intermembrane space";0,982323833385531;10;0,0150757575757576;1,79893228264512e-06;0,00550940151026565;"AK2, DIABLO, PINK1, PANK2, CLPB";"NDUFA8, OPA1"
"GO:0015629";"actin cytoskeleton";0,827800983190054;10;0,0340745856353591;2,44159857045861e-06;0,000318937181080445;"ALDOA, BIN1, FER, FGR, FLNA, LSP1, MYH9, MYO9B, RARA, ADAM17, VASP, EZR, SLC9A3R1, EFR3B, KANSL2, PDXP, CATIP";"ATP12A, CAPZA2, MSRA, SYNPO"
"GO:0044297";"cell body";2,80663952395866;10;0,159249563699825;3,09954952852928e-06;3,90047292540463e-06;"PTK2B, FYN, KCNJ10, MAPT, P2RX4, SLC1A2, STAU1, PITPNM1, PGRMC1, PINK1, TUBB";"RNF157"
"GO:0005778";"peroxisomal membrane";1,22027805389507;9;0,00510204081632653;3,14352210271235e-06;0,00371653649860312;"PEX6, ABCD3, PXMP2, PEX3, PEX16, FIS1";"ABCD2, MPV17"
"GO:0005925";"focal adhesion";1,20434158677331;10;0,0577909542195257;3,46634799414683e-06;0,00272685990601068;"CFL1, PTK2B, ITGAV, MYH9, PLEC, SRP68, ADAM17, TLN1, VASP, EZR, MDC1, MTF2, GIT1, EVL";"HCK, ITGA1, ITGB6, RDX, NRP1, FERMT2, CASS4, TRPV4, TNS4"
"GO:0005777";"peroxisome";1,6130112206659;9;0,00552486187845304;3,94145377042585e-06;0,0253730686766044;"ACAA1, CRAT, MVD, PEX6, PHYH, ABCD3, ACOX3, PEX3, PEX16, MGAT4A, HACL1, FIS1";"ABCD2, HSD17B4, IDE, MPV17, NOS2, MFF, MUL1, KCNIP4"
"GO:0005901";"caveola";1,16943313498277;10;0,065494923857868;4,07260614493988e-06;0,00206163561920011;"ATP2B4, FLOT2, LRP8, NOS1AP, HDAC6, FLOT1, PACSIN2";"HCK"
"GO:0034774";"secretory granule lumen";1,30396969033478;10;0,0620258574634042;5,72049147217579e-06;8,47733152245808e-05;"A1BG, ALDOA, ALDOC, C3, CSNK2B, FGR, GSTP1, MIF, NFKB1, PKM, PSMA5, PSMD12, S100P, SRP14, PDXK, GMFG, HUWE1, OSTF1";"DEFA5, PSMD7, ATG7"
"GO:0000781";"chromosome, telomeric region";1,26141102200389;10;0,139943540868124;5,77593986699868e-06;0,000641784698448639;"CHD4, PPP1CC, RPA2, RNF8, TOX4, KDM1A, LRIF1, WRNIP1, GATAD2B, NABP2, PIF1";"BRCA2, RECQL4, GAR1, THOC3, DHX36"
"GO:0000932";"P-body";1,62885329515458;10;0,0479591836734694;7,23533853623519e-06;1,79424256440934e-05;"CNOT3, ZFP36, SQSTM1, AGO2, APOBEC3G, ZC3H12A, MEX3B, APOBEC3D, APOBEC3H, APOBEC3F, NANOS3";"IGF2BP1, C9orf72"
"GO:0005762";"mitochondrial large ribosomal subunit";1,0794767399841;10;0,0100505050505051;7,40584149905462e-06;0,0455863187380677;"MRPL28, MRPL35, MRPL40, MRPL38, MRPL10";"MRPL27, MRPL36, MRPL52"
"GO:0030054";"cell junction";1,40331976197933;10;0,0475;7,83566780017875e-06;2,55612155642482e-05;"AGER, CDK5, CTNNB1, DSG2, EPB41, FER, P2RX4, PRKCZ, CLDN9, NAMPT, ABCA7, NCAPH2, COPS4, PAF1, CGN, SLC2A11, NACC1, CCDC88C";"CDH5, DLG1, DTNA, HOXD4, ITGB6, PTPRK, RAB13, RAD51C, FERMT2, ARHGEF18, RAB23, NLRX1, PLEKHA7"
"GO:0000791";"euchromatin";1,84647337102543;10;0,0882432432432432;1,51754455508498e-05;0,000749978925649473;"CREB1, CTNNB1, DNMT3A, EXOSC10, SP1, ELL, ICE1, UHRF1";"PSIP1, ANKRD2"
"GO:0036464";"cytoplasmic ribonucleoprotein granule";1,55924417997703;10;0,114837564837565;1,59843696692166e-05;0,000221487124844231;"BARD1, CDC42, MAPT, STAU1, TUBA1A, UPF2, AGO2, SLC39A2, NFKBIZ, ZC3H12A, SARNP, AGO3, TUBB";"GHR, MCC, MAP1LC3C"
"GO:0031410";"cytoplasmic vesicle";1,23822331939353;10;0,0283951276845817;1,79383041961534e-05;0,00154542010345966;"CLCN3, FLOT2, HYAL1, SPAST, TESK1, CXCR4, AXIN1, HYAL3, FLOT1, ATP8A1, BICD2, RUSC1, SLC39A2, RIN3, ARRDC1, AZIN2";"HPS1, MMP14, MYO6, RAB13, SLC1A3, NRP1, LRRK2, CMTM3"
"GO:0005665";"RNA polymerase II, core complex";1,61921510997615;10;0,0201010101010101;1,86040303262174e-05;2,54303200876712e-05;"POLR2E, POLR2G, POLR2I";""
"GO:0009898";"cytoplasmic side of plasma membrane";1,2629877857814;10;0,0806091370558376;2,01174611960064e-05;0,000615519986853101;"MYH9, TRAF2, TRAF3, LITAF, RASA3, RNF31, DIABLO";"DLG1, TRAF6"
"GO:0016328";"lateral plasma membrane";1,89637805672882;10;0,0688663282571912;2,1789864076259e-05;0,00328732828409898;"CTNNB1, MARK2, GNA12, MYO1C, TBCD, AXIN1, SLC16A3";"ANXA1, PTPRO, RAB13"
"GO:0045121";"membrane raft";1,38122023816863;10;0,0897222222222222;2,1952263417324e-05;2,38812148584251e-05;"ATP2B4, CD79A, CTSD, CD55, FYN, LCK, MAPT, MYO1C, PGK1, RAP1B, SLC1A2, ADAM17, TGFBR1, TNFRSF1B, ZAP70, TNFRSF10A, FLOT1, CLIP3, ACE2, MYADM";"ADCY2, LDHB, ERLIN2, LAT, GP6"
"GO:0030126";"COPI vesicle coat";1,75414970247416;9;0,00523560209424084;2,24076924458154e-05;2,36287459117276e-05;"COPG2, COPZ2";"COPB1"
"GO:0035861";"site of double-strand break";1,25296407319583;10;0,055;2,26335281793116e-05;0,00271226297540291;"LMNA, RPA2, RNF8, PARP3, ZBTB7A, NABP2, RNF168, APLF";"KDM4D, RAD18"
"GO:1990391";"DNA repair complex";2,33886626996555;10;0,118994513664564;2,64935005166194e-05;0,00261285844632877;"BRCA1, KDM1A, RCOR1";"BRCA2"
"GO:0000407";"phagophore assembly site";2,69869184996025;10;0,0206752858211347;2,74146226443129e-05;0,00771112186612053;"ULK1, ZFYVE1, WIPI1, ATG9A";"RB1CC1"
"GO:0070062";"extracellular exosome";1,31936045998057;10;0,0391209391209391;2,82672102080146e-05;0,00508131671456649;"ALDOA, CD81, ICAM1, YBX1, QSOX1, RAB5B, PMEL, WNT6, PROM1, ABCB6, AGO2, ARRDC1, MIRLET7A1, MIRLET7F1, MIR27A, MIR9-1";"ANXA1, CD9, IDE, PKHD1, WNT7B, MIR10B"
"GO:0000792";"heterochromatin";1,12265580958346;8;0,00508909147415311;3,01993380224567e-05;0,00069985320463048;"ZBTB18, CHD5, UHRF1";"MORC2"
"GO:1990062";"RPAP3/R2TP/prefoldin-like complex";2,10497964296899;10;0,0343434343434343;3,56457891302018e-05;0,000576093034713467;"POLR2E, UXT";"PDRG1"
"GO:0000786";"nucleosome";1,34934592498012;10;0,0150757575757576;3,56457891302018e-05;0,0144706717922415;"CENPA, SPHK2, EP400, MEAF6, EPC1";""
"GO:0055038";"recycling endosome membrane";1,15026209998306;10;0,0233108108108108;4,29243512229143e-05;0,011140179584051;"RAB8A, BAIAP3, RAB11B, VAMP3, OPTN, PACSIN2, CLIP3, EHD4, ATG9A, RAB11FIP4";""
"GO:0045335";"phagocytic vesicle";1,61921510997615;10;0,0156081081081081;4,29243512229143e-05;0,0106087318382991;"FMNL1, CLCN3, ITGAV, RAB8A, RAB11B, RAB9A, NOD2";"RAB23, RAB7B"
"GO:0005793";"endoplasmic reticulum-Golgi intermediate compartment";2,00474251711333;10;0,0235497237569061;4,587350369406e-05;0,00768508346847291;"CLN8, P4HB, GBF1, PROM1, SEC22B, IST1, YIF1A, TMED1, ERP44, TMED5, TMED9, RAB37";"SLC35C2, RGMB"
"GO:0071006";"U2-type catalytic step 1 spliceosome";2,33886626996555;10;0,070668130058993;5,25080256686222e-05;0,0186914067365102;"PRPF8, SNRNP200";"CWC22"
"GO:0016234";"inclusion body";1,87109301597244;10;0,112312312312312;5,70497018489932e-05;0,00462772409050922;"MT3, SQSTM1, HDAC6";"LRRK2"
"GO:0016363";"nuclear matrix";1,45171009859931;10;0,0597297297297297;6,03665980902481e-05;0,000694486225200534;"DGKQ, DNMT3A, ATN1, GFI1, LMNA, SMC1A, DCAF7, STAG2, PHB2, SCAF8, UHRF1";"MORC2"
"GO:0005667";"transcription regulator complex";1,12612079665008;10;0,040506588729939;6,2368230123587e-05;0,00204813020755252;"CTNNB1, GATA1, RARA, SKI, LDB1, PMF1, KDM1A, HES6, ZFPM1";"ZFHX3, TCF4, HDAC9, NAA16"
"GO:0015630";"microtubule cytoskeleton";1,12675309356005;10;0,0989744382601525;6,62536069901124e-05;0,000125054731149765;"BIRC5, FER, MAPT, CDK16, SHMT2, SPAST, SPTAN1, TUBA1A, CCNB2, ACTR1A, TUBA1B, TUBB4B, CEP131, RUSC1, TUBB1, FAM83D, TUBB";"HOXC8, AURKB, ARL6, IFT43, KANK4"
"GO:0030864";"cortical actin cytoskeleton";2,42882266496422;10;0,0685168006596578;7,09588974418101e-05;0,000509961301947069;"FLOT2, LASP1, LLGL1, SLC2A1, FLOT1, MYADM";"RDX, LANCL2, TRPV4"
"GO:0005884";"actin filament";1,04502535466546;10;0,0191441441441441;9,57903552279872e-05;0,0212216130510411;"ACKR2, MARK2, MYO9B, EZR";"ANXA1, HCK, MYO6"
"GO:0005875";"microtubule associated complex";1,59468154770378;10;0,0356236403190718;9,66023966759059e-05;0,00645863855969842;"STAU1, HDAC6, ACTR1A, RABGAP1, EML2";""
"GO:0016581";"NuRD complex";2,33886626996555;10;0,0824939538097643;9,79751744201543e-05;0,00171990908077763;"CHD4, HDAC1, CHD5, GATAD2A";""
"GO:0001650";"fibrillar center";1,52534756736884;10;0,02350116614076;9,79751744201543e-05;0,000914406459044099;"AGER, EEF1D, HOXB5, SMAD7, SMARCB1, SNAI1, UBTF, EZR, KDM4A, IP6K1, DDX46, TIMM44, DEAF1, RPP38, STAG2, AKNA, RPAIN, JAZF1";"FHIT, PLRG1, PTPN13, TAF4B, DUSP11, RAE1, RNMT, POLR1C, UBD, GAR1, TRERF1, RERG"
"GO:0009925";"basal plasma membrane";1,81073517674752;10;0,054527027027027;0,000100009299954291;0,00234966018171473;"CD81, MYO1C, SLC1A5, SLC7A1, SLC7A5, OSCP1";"CHRM3, SLC1A3"
"GO:0035577";"azurophil granule membrane";1,84647337102543;10;0,0206752858211347;0,000100009299954291;0,0237179920076349;"DDOST, B4GALT1, PIGR, PRCP, RAP1B, RAB3D, ATP8A1, LPCAT1, DNAJC5, RAB37, SLCO4C1";"LAMP1, CEACAM6, DNAJC13, NFAM1"
"GO:0005769";"early endosome";1,27574523816303;10;0,0128498152922104;0,000100009299954291;0,0210920225532804;"APOA2, CLCN3, RAPGEF1, LRP1, SORL1, UVRAG, CXCR4, PICALM, HYAL3, USP8, FLOT1, INPP5F, TBC1D2B, MGRN1, RUSC1, LAMP3, VPS4A, VPS33A, RIN3, ANKRD13B, PPP1R21, DTX3L";"GPER1, NRP1, TM9SF4, ZFYVE26, RAB11FIP5, LAPTM4B, ALS2, SNX30"
"GO:0035267";"NuA4 histone acetyltransferase complex";1,10788402261526;8;0,00776243093922652;0,00010345074148519;0,0105266778064657;"EP400, MEAF6, EPC1";""
"GO:0000118";"histone deacetylase complex";1,88908429497218;10;0,125293475293475;0,000117188413728184;0,00114436777306327;"HDAC1, HDAC4, HDAC6, SIN3A, ZNF541";"HDAC9, SAP18"
"GO:1904724";"tertiary granule lumen";1,91361785724454;10;0,0288196359624931;0,000128700183299018;0,0168985789808424;"ALDOA, ALDOC, CNN2, CTSD, LYZ, CFP, QSOX1, PTPN6, SPTAN1, QPCT, YPEL5, GSDMD";"GGH, METTL7A, ARMC8"
"GO:0030027";"lamellipodium";1,19941859998233;10;0,0353571428571429;0,000136562565461931;0,00464195565266563;"CFL1, PTK2B, FER, FLOT2, P4HB, DGKZ, FLOT1, KPTN, SH3BP1, EVL, PDXP";"DPP4, PTPN13, PTPRO, RAB13, RDX, UNC5C, ABLIM3, ALS2, TRPV4"
"GO:0000793";"condensed chromosome";2,06370553232254;10;0,0333835739594902;0,000140706206995085;0,00560524552381969;"BANF1, CTCF, L3MBTL1";"MKI67, CHAMP1"
"GO:0031234";"extrinsic component of cytoplasmic side of plasma membrane";2,27565366807459;10;0,0418236418236418;0,000164149684576282;0,00258492609447872;"FER, KRAS, CDK16, CYTH3, CYTH1, OSBPL2";"HCK, S100A6, KCNAB1, FERMT2, RACGAP1, ERRFI1"
"GO:0001726";"ruffle";1,40331976197933;10;0,0404040404040404;0,000166530149871488;0,00756204069613909;"MYH9, PTK6, TLN1, EZR, ACAP2, INPP5K, MYADM, ARHGAP18";"CDK6, MYO6, S100A6, ALS2"
"GO:0035580";"specific granule lumen";2,0704717799695;10;0,0258441072764184;0,000223628368684557;0,00405334604580274;"ACAA1, CNN2, CTSD, KPNB1, LCN2, LYZ, NFKB1, CFP, QSOX1, PTPN6, RAB27A, SPTAN1, PDXK, ERP44, QPCT, GSDMD";"GGH, ARMC8"
"GO:0031252";"cell leading edge";1,53488098966489;10;0,0343434343434343;0,000226441476705459;0,00919068279441173;"MYH9, CXCR4, GBF1, LDB1, HDAC6, SH3BP1";"LDB2"
"GO:0030426";"growth cone";1,37826048051541;10;0,026977894124491;0,000232045524971536;0,00341375958205678;"CDK5, DNM2, PTK2B, MAPT, RAC3";"PTPRO, UNC5C, ZPR1, ALS2, TRPV4, LRRK2"
"GO:0101031";"chaperone complex";1,46179141872847;10;0,0354432651386966;0,000297749868017535;0,000602658204138707;"STUB1, STIP1, SDF2L1";"PPP5C, PIH1D2"
"GO:0072686";"mitotic spindle";1,20487050270953;10;0,0456864564007421;0,000304441645374212;0,000396183399446408;"CDC42, EPB41, GOLGA2, KIF22, TUBB4B, TACC3, SPAG5, EML2, TUBB1, FAM83D, CCSAP, TUBB";"DIAPH1, PKHD1, RACGAP1, HECW2, EFHC1"
"GO:0008180";"COP9 signalosome";1,503556887835;10;0,0166206261510129;0,000313679705860866;0,000403668393420532;"COPS7A, COPS4";"LAT"
"GO:0005684";"U2-type spliceosomal complex";1,40331976197933;9;0,015;0,000314443948696798;0,0431863669177445;"SF3B2, SF3B6";""
"GO:0005685";"U1 snRNP";1,40331976197933;10;0,0157611693325979;0,000320051685951926;0,0287867317789915;"SNRPD2";"SNRPF"
"GO:0071944";"cell periphery";1,51710244538306;10;0,0816666666666667;0,000329594614162288;0,00251516288493389;"CTNNB1, RAC3, EZR, ARHGEF5, AXIN1, SLC9A3R1, PHB2";"RDX"
"GO:0032993";"protein-DNA complex";0,974527612485646;10;0,0351767676767677;0,000336897027379271;0,0024849590982255;"CTNNB1, GATA1, NFYB, SP1, ZBTB17";""
"GO:0030424";"axon";1,27072261911514;10;0,109054054054054;0,000341536049248291;0,00176829824694805;"BIN1, C4A, CDK5, LLGL1, MAPT, SPAST, SSNA1, HDAC6, PARK7, PINK1, RIN3, AZIN2, CCSAP";"GPER1, PTPRO, NRP1, ZPR1, DIP2B, MUL1, LRRK2, UHMK1, DHX36, HEPACAM"
"GO:0016514";"SWI/SNF complex";1,75414970247416;10;0,0355339105339105;0,00037506511994005;0,00151638802826422;"SMARCB1, SMARCD1, BCL7C, NCR1, BCL11B, ARID2";""
