"ID";"Term_Description";"Fold_Enrichment";"occurrence";"support";"lowest_p";"highest_p";"Up_regulated";"Down_regulated"
"hsa05205";"Proteoglycans in cancer";1,78672343244852;10;0,14;3,77954106831022e-06;1,08676610848359e-05;"HCLS1, VAV1, CDC42, PPP1CA, PPP1R12C, RPS6KB2, PTPN6";"RRAS2, CAMK2D, CTNNB1, HIF1A, SDC1, MAPK12"
"hsa05163";"Human cytomegalovirus infection";2,25204809319313;10;0,09;4,27362882664073e-06;4,27362882664073e-06;"RPS6KB2, RAC2, NFKBIA, CCL5, CALM1, NFATC3, CCL3, CCL3L1, CCL3L3, CCL4, PTGER2, PTGER4, CXCR4, E2F1, BAX";"CTNNB1, MAPK12, CRK"
"hsa04066";"HIF-1 signaling pathway";2,34676039617788;10;0,0401005025125628;5,64321260536371e-06;0,000126381984106581;"RPS6KB2, ENO3";"EIF4E, HIF1A, EGLN1, CAMK2D, HK2, PFKM, LDHA"
"hsa04931";"Insulin resistance";2,63211071688714;10;0,04;5,64321260536371e-06;0,00456669477934261;"RPS6KA1, PPP1CA, RPS6KB2, NFKBIA, SLC27A2, SLC27A3, PRKCQ, CRTC2";"GYS1, GFPT1"
"hsa04658";"Th1 and Th2 cell differentiation";4,5489739563593;10;0,0925;6,9106385844133e-06;6,9106385844133e-06;"IL12RB1, RUNX3, LCK, CD3E, CD247, LAT, NFATC3, PRKCQ, NFKBIA, NFKBIB, GATA3";"RBPJ, MAPK12, STAT6, NOTCH2"
"hsa04010";"MAPK signaling pathway";1,53404116008268;10;0,112776381909548;8,03284298447331e-06;8,03284298447331e-06;"FLT3LG, RPS6KA1, RAC2, CDC42, MAP4K1, ARRB1, ARRB2, MAPKAPK2, NFATC3, PTPN7, DUSP10";"RAPGEF2, RASA1, RRAS2, CRK, MAPK12"
"hsa04062";"Chemokine signaling pathway";2,36193638933365;10;0,1625;8,85646983274794e-06;8,85646983274794e-06;"XCL1, XCL2, CCL3, CCL3L1, CCL3L3, CCL4, CCL5, CXCR4, NFKBIA, NFKBIB, VAV1, RAC2, CDC42, ARRB1, ARRB2";"CRK"
"hsa03030";"DNA replication";6,20008302200083;10;0,0625;9,12284309749731e-06;0,000207351841005777;"RPA1, PCNA, LIG1, MCM5, MCM6, RPA2, RNASEH2B, RNASEH2C";""
"hsa05170";"Human immunodeficiency virus 1 infection";2,32503113325031;10;0,082713567839196;1,08676610848359e-05;1,08676610848359e-05;"CXCR4, RPS6KB2, CALM1, NFATC3, RAC2, TNFRSF1B, NFKBIA, APOBEC3H, APOBEC3G, BAX, CD3E, CD247, AP1G2, CHEK1";"CRK, CFL2, MAPK12"
"hsa04218";"Cellular senescence";2,50387968196187;10;0,0890414507772021;1,23598823815978e-05;1,23598823815978e-05;"CCND2, E2F1, CDK2, PPP1CA, RAD9A, CHEK1, MAPKAPK2, CALM1, NFATC3, PPID";"RRAS2, MAPK12, SLC25A4, MCU"
"hsa04728";"Dopaminergic synapse";1,49085965796203;10;0,0357226547243992;1,50617278977769e-05;0,00819217514837083;"CALM1, PPP1CA, ARRB1, ARRB2";"CAMK2D, MAPK12, KIF5B"
"hsa03420";"Nucleotide excision repair";3,03264930423954;10;0,0432253886010363;1,67287305145419e-05;0,00140124013894518;"RPA1, RPA2, PCNA, LIG1";"GTF2H1"
"hsa04664";"Fc epsilon RI signaling pathway";2,05149805875027;10;0,055;1,75315042373876e-05;4,4935665612764e-05;"FCER1G, RAC2, VAV1, LAT";"MAPK12"
"hsa05152";"Tuberculosis";1,55002075550021;8;0,00501256281407035;1,75315042373876e-05;0,0260048053754054;"BAX, FCER1G, LSP1, ITGB2, CALM1, TCIRG1, CORO1A, FCGR3A";"CAMK2D, MAPK12"
"hsa04014";"Ras signaling pathway";1,09652123314862;10;0,11199481865285;1,86267396766054e-05;1,86267396766054e-05;"FLT3LG, LAT, CALM1, RAC2, CDC42, ARF6";"RRAS2, RASA1, ABL2"
"hsa05162";"Measles";1,83287125832871;10;0,0525;3,00028154438534e-05;3,00028154438534e-05;"NFKBIB, NFKBIA, BAX, CCND2, CDK2, CD3E";"CSNK2A1, IFNAR1, EIF2AK4"
"hsa04390";"Hippo signaling pathway";1,65199580520417;10;0,09;3,36054839469179e-05;0,00137649920230088;"PPP1CA, ITGB2, ID2, CCND2";"PRKCI, SAV1, LATS2, BMPR1A, CTNNB1"
"hsa04623";"Cytosolic DNA-sensing pathway";3,25504358655044;10;0,0175;4,69379469618827e-05;0,000211724193098705;"POLR3GL, NFKBIB, NFKBIA, CCL4, CCL5";"POLR3A, AIM2"
"hsa04115";"p53 signaling pathway";2,32503113325031;10;0,045;4,76629725696027e-05;0,00693640155630401;"CHEK1, CCND2, CDK2, PIDD1, BAX";"CCNG2"
"hsa00061";"Fatty acid biosynthesis";6,56479378800088;10;0,005;5,28365375395915e-05;0,0351715540314409;"";"ACACA, MCAT, ACSL1, ACSL3"
"hsa04141";"Protein processing in endoplasmic reticulum";1,89446981227803;10;0,025;5,37932297262756e-05;6,46771395756957e-05;"DNAJB11, DERL3, SVIP, BAX, FBXO2";"SEC62, DNAJC10, LMAN1, SEC23A, EIF2AK4, AMFR"
"hsa05220";"Chronic myeloid leukemia";1,8355508946713;10;0,0576381909547739;5,64718106149553e-05;0,00176051857588996;"NFKBIA, E2F1, BAX, CTBP2";"CRK"
"hsa05215";"Prostate cancer";1,43816358757751;10;0,0751758793969849;6,03655824086603e-05;0,00326043057334774;"GSTP1, CDK2, E2F1, NFKBIA";"CTNNB1"
"hsa04920";"Adipocytokine signaling pathway";2,87209728225038;10;0,04;6,81025885654854e-05;0,00365231877289098;"TNFRSF1B, NFKBIA, NFKBIB, PRKCQ";"ACSL1, ACSL3, CAMKK2"
"hsa04910";"Insulin signaling pathway";2,46179767050033;10;0,085;8,10027283060245e-05;8,10027283060245e-05;"PPP1CA, PHKG2, CALM1, RPS6KB2";"GYS1, PRKCI, CRK, RHOQ, ACACA, HK2, RPTOR, EIF4E"
"hsa04140";"Autophagy - animal";1,99288382850027;10;0,0432253886010363;8,10027283060245e-05;8,10027283060245e-05;"RPS6KB2, ATG16L2, PRKCQ, VAMP8";"RRAS2, HIF1A, RPTOR, RRAGC, CAMKK2, EIF2AK4"
"hsa04330";"Notch signaling pathway";2,40520462060377;10;0,025;8,62185996632984e-05;8,62185996632984e-05;"CTBP2";"NOTCH2, RBPJ, HES1, NUMB"
"hsa04150";"mTOR signaling pathway";1,4588430640002;10;0,03;9,42381468048444e-05;9,42381468048444e-05;"RPS6KB2, STRADA, RPS6KA1";"ATP6V1A, RRAGC, SEH1L, RPTOR, EIF4E"
"hsa05203";"Viral carcinogenesis";1,52183855994566;10;0,0701758793969849;9,99635578456937e-05;0,000373507126805722;"CDK2, BAX, CCND2, NFKBIA, CDC42, CHEK1, MAPKAPK2";"RBPJ, GTF2H1"
"hsa05167";"Kaposi sarcoma-associated herpesvirus infection";1,43816358757751;10;0,0777010050251256;0,000107289519619283;0,00118767340863013;"MAPKAPK2, BAX, NFKBIA, E2F1, CALM1, NFATC3";"IFNAR1, MAPK12, HIF1A, CTNNB1"
"hsa04380";"Osteoclast differentiation";1,33921793275218;10;0,015;0,0001499880918348;0,000406017248706396;"LCK, NFKBIA, FCGR3A, TYROBP";"MAPK12, IFNAR1"
"hsa03008";"Ribosome biogenesis in eukaryotes";2,05581700203185;9;0,0100502512562814;0,000151038809423012;0,0188869788841771;"POP4, NXT1";"CSNK2A1, WDR75, WDR36, WDR3, NMD3"
"hsa05130";"Pathogenic Escherichia coli infection";2,02386129733706;10;0,095;0,000157256241204473;0,00100622727921748;"ARF6, ARPC4, CDC42, TUBA4A, HCLS1, PTPN6, NFKBIA, NFKBIB, BAX";"WASF3, MYO1E, MYH10, ARHGEF2, MAPK12"
"hsa05418";"Fluid shear stress and atherosclerosis";1,81958958254372;10;0,0925;0,000207314156383275;0,000577631841392633;"CALM1, GSTP1, PECAM1, RAC2";"SDC1, CTNNB1, ARHGEF2, MAPK12, BMPR1A"
"hsa05142";"Chagas disease";2,18826459600029;10;0,015;0,000216903556693125;0,000216903556693125;"NFKBIA, CCL5, CCL3, CCL3L1, CCL3L3, CD3E, CD247";"MAPK12"
"hsa04024";"cAMP signaling pathway";1,42746097483275;10;0,035;0,000216903556693125;0,000216903556693125;"PTGER2, CALM1, VAV1, RAC2, PPP1CA, NFKBIA, ATP2A3, ORAI1";"CAMK2D, RRAS2, ATP2B1"
"hsa04211";"Longevity regulating pathway";1,56743671904515;10;0,025;0,000231028137290805;0,000231028137290805;"RPS6KB2, BAX";"RPTOR, EIF4E, CAMKK2"
"hsa05120";"Epithelial cell signaling in Helicobacter pylori infection";3,18861412560043;10;0,095;0,000231534373128841;0,00249566347414648;"CSK, CDC42, NFKBIA, CCL5, GIT1, TCIRG1";"MAPK12, ATP6V1A"
"hsa04966";"Collecting duct acid secretion";2,14618258453875;1;0,005;0,000244308435357974;0,000244308435357974;"TCIRG1";"ATP6V1A"
"hsa05231";"Choline metabolism in cancer";1,46844071573704;10;0,04;0,000256871116444974;0,000256871116444974;"RPS6KB2, RAC2";"PIP5K1A, WASF3, HIF1A"
"hsa05160";"Hepatitis C";1,27648768100017;10;0,0576381909547739;0,000265572559802187;0,000834769580220137;"NFKBIA, CDK2, E2F1, BAX";"EIF2AK4, IFNAR1, CTNNB1"
"hsa05161";"Hepatitis B";1,56939601494396;10;0,0425;0,000277419984058357;0,00512853176160045;"NFKBIA, BAX, CDK2, E2F1, NFATC3, PCNA";"STAT6, MAPK12, IFNAR1"
"hsa04720";"Long-term potentiation";1,66569394620918;10;0,03;0,000282349420755214;0,0158257718877656;"PPP1CA, CALM1, RPS6KA1";"CAMK2D"
"hsa04068";"FoxO signaling pathway";1,74377334993773;10;0,04;0,000287190316503887;0,01170732204575;"AGAP2, CDK2, CCND2";"SETD7, MAPK12, CCNG2, PLK1, BCL6"
"hsa05417";"Lipid and atherosclerosis";1,56450693078526;10;0,0401005025125628;0,000324360697029373;0,00240641217632287;"BAX, CDC42, NFKBIA, VAV1, CCL5, CCL3, CCL3L1, CCL3L3, NFATC3, CALM1";"MAPK12, CAMK2D"
"hsa00190";"Oxidative phosphorylation";1,41866306435612;2;0,0125;0,000346285445441766;0,00224161500548068;"NDUFA6, TCIRG1";"NDUFS1, NDUFB5, NDUFC1, ATP6V1A"
"hsa05212";"Pancreatic cancer";1,8355508946713;10;0,0925;0,000368270501660354;0,00176051857588996;"RAC2, CDC42, RPS6KB2, E2F1, BAX";""
"hsa04622";"RIG-I-like receptor signaling pathway";1,24927045965688;10;0,0175376884422111;0,000508532616342635;0,00365231877289098;"NFKBIB, NFKBIA";"MAPK12"
"hsa03410";"Base excision repair";2,53639759990943;10;0,01;0,000621991382114764;0,0497802129044206;"MUTYH, PCNA, LIG1";""
"hsa04922";"Glucagon signaling pathway";2,18826459600029;10;0,0325;0,00062781673656971;0,00575763750533;"CRTC2, PHKG2, CALM1";"CAMK2D, GYS1, ACACA, PFKM, LDHA"
"hsa04060";"Cytokine-cytokine receptor interaction";1,63553914201056;4;0,005;0,000628851882903432;0,000628851882903432;"CCL3, CCL3L1, CCL3L3, CCL4, CCL5, XCL1, XCL2, TNFSF12, CXCR4, IL12RB1, IL27RA, TNFRSF1B, TNFRSF18, RELT";"ACKR3, IFNAR1, BMPR1A"
"hsa05140";"Leishmaniasis";2,17405508563665;10;0,0300753768844221;0,000640390844170222;0,0312547788491598;"NFKBIB, NFKBIA, ITGB2, FCGR3A, PTPN6";"MAPK12"
"hsa04145";"Phagosome";1,8355508946713;10;0,0275628140703518;0,000683474881711389;0,0152049483379931;"CORO1A, TCIRG1, TUBA4A, FCGR3A, ITGB2";"STX12, SEC22B, ATP6V1A, DYNC1H1, DYNC1LI2"
"hsa05110";"Vibrio cholerae infection";1,13879075914301;1;0,005;0,000683474881711389;0,000683474881711389;"TCIRG1";"ATP6V1A"
"hsa05230";"Central carbon metabolism in cancer";2,42611944339163;10;0,035;0,000824739400081531;0,00297851935303794;"IDH2";"HIF1A, HK2, PFKM, LDHA, IDH1"
"hsa04137";"Mitophagy - animal";2,75074105905671;10;0,06;0,000824739400081531;0,00351968783589724;"RHOT2, E2F1";"BCL2L13, MFN1, CSNK2A1, HIF1A, RRAS2"
"hsa04530";"Tight junction";2,09252801992528;10;0,0625;0,000828176801747894;0,00511339751050298;"CDC42, PCNA, HCLS1, ARPC4, WHAMM, VASP, TUBA4A";"PRKCI, ARHGEF2, YBX3, MYH10, RAPGEF2"
"hsa05222";"Small cell lung cancer";1,81958958254372;10;0,035;0,00084395991662444;0,0114448941876914;"BAX, ZBTB17, CDK2, E2F1, NFKBIA";"ITGA6"
"hsa04071";"Sphingolipid signaling pathway";1,87565536800025;8;0,01;0,000887031677564436;0,042619104489034;"CERS4, BAX, FCER1G, RAC2, S1PR5";"MAPK12, SGPP1, ABCC1"
"hsa05211";"Renal cell carcinoma";1,716946067631;10;0,06;0,000924946558430755;0,00124052387439014;"CDC42";"HIF1A, EGLN1, CRK"
"hsa04370";"VEGF signaling pathway";1,89155075247483;10;0,1;0,00095805527397574;0,00095805527397574;"CDC42, MAPKAPK2, RAC2";"MAPK12"
"hsa03020";"RNA polymerase";1,80002410316153;5;0,005;0,000981811786043167;0,000981811786043167;"POLR3GL";"POLR3A"
"hsa04310";"Wnt signaling pathway";1,33654484306605;10;0,04;0,00101058256997346;0,00297851935303794;"CTNNBIP1, CTBP2, CCND2, RAC2, NFATC3";"CSNK2A1, CTNNB1, CAMK2D"
"hsa04962";"Vasopressin-regulated water reabsorption";2,53639759990943;10;0,015;0,00104845291627129;0,00700222372167456;"ARHGDIB";"DYNC1H1, DYNC1LI2, NSF"
"hsa04750";"Inflammatory mediator regulation of TRP channels";2,27758151828602;10;0,0225502512562814;0,0010593532723515;0,00138813636092601;"PPP1CA, CALM1, PTGER2, PTGER4, PRKCH, PRKCQ";"CAMK2D, MAPK12"
"hsa04625";"C-type lectin receptor signaling pathway";2,18826459600029;10;0,04;0,0010593532723515;0,00360162029764947;"LSP1, CALM1, NFATC3, NFKBIA, FCER1G, MAPKAPK2";"RRAS2, MAPK12"
"hsa04392";"Hippo signaling pathway - multiple species";1,99288382850027;10;0,015;0,00108816828102835;0,017041149509002;"";"SAV1, LATS2"
"hsa05207";"Chemical carcinogenesis - receptor activation";0,921238750910501;10;0,03;0,00119523006392922;0,00777367514760478;"ARRB1, ARRB2, E2F1, RPS6KA1, RPS6KB2";"BCL6, NOTCH2"
"hsa04925";"Aldosterone synthesis and secretion";1,70818613871451;7;0,005;0,0013527854110249;0,0262576864349892;"ORAI1, CALM1, CAMK1, NR4A2";"CAMK2D, ATP2B1"
"hsa05210";"Colorectal cancer";1,2976917953025;10;0,055;0,00146880205166172;0,00240641217632287;"RAC2, BAX, RPS6KB2";"CTNNB1"
"hsa05145";"Toxoplasmosis";0,996441914250133;10;0,01;0,00147040683513129;0,00678209203918786;"NFKBIA, NFKBIB";"MAPK12, ITGA6"
"hsa04020";"Calcium signaling pathway";1,40085557819266;9;0,01;0,00150279061323815;0,0475345648449237;"ATP2A3, ORAI1, CXCR4, CALM1, PHKG2, CAMK1, PDE1B";"ATP2B1, TPCN1, MCU, SLC25A4, CAMK2D"
"hsa04934";"Cushing syndrome";1,08001446189692;10;0,0250502512562814;0,00167091643438529;0,018416187493106;"E2F1, CDK2, ARMC5, ORAI1";"CAMK2D, CTNNB1"
"hsa04270";"Vascular smooth muscle contraction";1,52580168119552;10;0,02;0,00169111046869853;0,00598055740548691;"CALM1, PRKCH, PRKCQ, PPP1CA, PPP1R12C, RAMP1";"MYH10"
"hsa04926";"Relaxin signaling pathway";0,871886674968867;10;0,025;0,00171911520811733;0,00252541491464191;"NFKBIA, ARRB1, ARRB2";"MAPK12"
"hsa05208";"Chemical carcinogenesis - reactive oxygen species";1,33494610521549;10;0,025;0,00172889249393768;0,0234603505830128;"NDUFA6, NFKBIA, ACP1";"NDUFB5, NDUFS1, NDUFC1, SLC25A4, MAPK12, ABL2, HIF1A"
"hsa04928";"Parathyroid hormone synthesis, secretion and action";1,06287137520014;10;0,01;0,00173306948118505;0,00173306948118505;"GATA3, ARRB1, ARRB2, NR4A2";""
"hsa04213";"Longevity regulating pathway - multiple species";0,900012051580766;10;0,0254533678756477;0,00179063213246259;0,00179063213246259;"RPS6KB2";"RPTOR"
"hsa04613";"Neutrophil extracellular trap formation";1,29168396291684;3;0,01;0,00195213054232142;0,00301425477136045;"FCGR3A, RAC2, ITGB2";"SLC25A4, MAPK12"
"hsa04933";"AGE-RAGE signaling pathway in diabetic complications";0,845465866636477;10;0,01;0,00199758194175462;0,046905555369655;"CDC42, BAX";"MAPK12"
"hsa04340";"Hedgehog signaling pathway";1,60963693840406;10;0,0325753768844221;0,00203721791330514;0,0237733380151615;"CCND2, ARRB1, ARRB2";""
"hsa04621";"NOD-like receptor signaling pathway";1,58524849994339;10;0,015;0,00213487567339918;0,0167144323207653;"NFKBIB, NFKBIA, CCL5, PSTPIP1, CARD16";"MAPK12, MCU, MFN1, AIM2, IFNAR1"
"hsa00010";"Glycolysis / Gluconeogenesis";2,11366466659119;10;0,005;0,00221175672048996;0,0107952282196786;"ENO3";"HK2, PFKM, DLAT, LDHA"
"hsa05224";"Breast cancer";1,13879075914301;10;0,0250502512562814;0,00228942852452775;0,01594713472498;"RPS6KB2, BAX, E2F1";"NOTCH2, HES1, CTNNB1"
"hsa04921";"Oxytocin signaling pathway";1,67402241594022;10;0,0228626943005181;0,00240989070175972;0,0178170532998303;"CALM1, NFATC3, RGS2, CAMK1, PPP1CA, PPP1R12C";"EEF2, CAMKK2, CAMK2D"
"hsa04261";"Adrenergic signaling in cardiomyocytes";1,32858921900018;9;0,01;0,00240989070175972;0,00258890359801713;"CALM1, PPP1CA, ATP2A3, CREM";"ATP2B1, CAMK2D, MAPK12"
"hsa04936";"Alcoholic liver disease";1,17888902531002;10;0,0225;0,00258163711314175;0,0130213321421621;"NFKBIA, TRA2B";"ACACA, CAMKK2, CTNNB1, MAPK12"
"hsa03010";"Ribosome";0,7440099626401;4;0,005;0,00269296845778982;0,0102686510822241;"";"MRPL3, MRPL19, MRPL30, RPL17"
"hsa03440";"Homologous recombination";1,46844071573704;10;0,03;0,00277120413809634;0,0249689229463528;"RPA1, RPA2";""
"hsa04022";"cGMP-PKG signaling pathway";1,3777962271113;10;0,02;0,00278748321706773;0,0150192107002409;"NFATC3, RGS2, ATP2A3, PPP1CA, CALM1, VASP";"ATP2B1, SLC25A4"
"hsa04929";"GnRH secretion";0,871886674968867;10;0,0175376884422111;0,00292378822302289;0,00455482269237155;"ARRB1, ARRB2";""
"hsa05031";"Amphetamine addiction";1,21305972169581;10;0,01;0,00297851935303794;0,0477143936635988;"CALM1, PPP1CA";"CAMK2D"
"hsa04916";"Melanogenesis";0,82872396828724;10;0,015;0,00301425477136045;0,0110673693474069;"CALM1";"CTNNB1, CAMK2D"
"hsa04070";"Phosphatidylinositol signaling system";0,593624970191569;6;0,005;0,00301425477136045;0,00492492993413762;"CALM1";"PIP5K1A"
"hsa05214";"Glioma";1,86002490660025;10;0,025;0,00308246332556961;0,00390050423891491;"CALM1, CAMK1, E2F1, BAX";"CAMK2D"
"hsa05323";"Rheumatoid arthritis";2,10002812035512;1;0,005;0,00335346703278929;0,00335346703278929;"ITGB2, TCIRG1, CCL5, CCL3, CCL3L1, CCL3L3";"ATP6V1A"
"hsa00970";"Aminoacyl-tRNA biosynthesis";2,9893257427504;5;0,01;0,00350111186083728;0,0325673131452412;"";"EARS2, IARS2, YARS2"
"hsa05164";"Influenza A";1,1556367762901;10;0,015;0,00365231877289098;0,0123165250925418;"NFKBIB, NFKBIA, CCL5, BAX, NXT1";"IFNAR1, SLC25A4"
