"";"X23_HD.1";"X24_HD.2";"X25_HD.3";"X01_HD.4";"X02_HD.5";"X03_HD.6";"X04_LR.1";"X05_LR.2";"X07_LR.4";"X08_LR.5";"X09_LR.6";"X10_HR.1";"X11_HR.2";"X12_HR.3";"X13_HR.4";"X14_HR.5";"X15_HR.6";"X16_sAML.1";"X17_sAML.2";"X18_sAML.3";"X19_sAML.4";"X20_sAML.5";"X21_sAML.6";"X22_NK.alone"
"GZMM";366,667715352166;341,615812409475;388,934920581735;308,450316436453;497,723436526952;199,901173209532;213,19406398562;289,964516540074;174,606834364227;236,197391158725;212,614041271041;366,71330791527;396,113381074425;326,100973706137;394,148564865255;389,003606027371;317,379743860507;387,831851133067;261,591378013626;238,864169015232;246,701135055832;494,870186666641;360,195432533941;359,317268432547
"H1-0";28,6211611907777;30,8794249306232;30,3850051463057;41,1806828314408;78,4958508233835;156,143200856923;256,997639733158;9,62402976953291;268,925735889195;174,797657483349;283,333303925572;12,4343350688838;37,3585155632743;14,110715033299;76,1861981335402;57,9662513538621;47,9903891308635;18,6971723855507;125,982340967959;332,782775873456;117,830877924757;25,5695037338071;9,84602626826117;29,6990413689546
"H2AX";312,015051448766;228,033733660934;323,343518968573;373,209626212667;465,935227352315;298,122103153427;172,449531095801;227,448285769295;335,093210743292;365,389247561895;263,033180292656;222,489542111571;238,525304177914;229,583061254951;436,32112403122;371,696604422333;437,957664585178;268,720140432997;390,527554541239;416,775888497237;313,42097955139;355,995835452828;132,127317248725;305,178293966176
"H2AZ1";841,972775951097;735,129529011771;827,128135519092;859,328767049085;1023,15046527046;875,545982598643;620,033808085957;1089,63081781346;928,860230853797;949,433138906316;834,740238063073;724,955591771619;746,747321834863;897,676416099913;1183,42955314474;916,500518589914;1197,83862384034;855,867738793424;983,746504837975;1268,57103137215;1040,11482398651;931,379806439345;575,393454333416;942,999360546872
"H3-3A";835,798212828295;622,168741239832;714,139078092632;674,420120729698;830,580946177108;573,133734763681;380,503398471601;807,865479512197;358,039142250776;452,505173369582;403,205912542257;763,856892555537;583,551215904448;742,600195224468;671,590009276626;746,781411300405;657,516278520375;776,45333768616;606,129684221679;477,654836284826;632,474462712231;882,697713065896;735,43987211291;782,789876965233
"H3-3B";884,664406579904;1004,8521550648;942,155474418632;757,040798275135;794,665682987067;685,255627391407;838,509678278626;799,12783313533;771,486592903066;721,276286502164;809,137253183884;1024,04528900707;930,806455405737;1049,43182565043;1088,57926844217;866,80329658592;1029,21690524967;955,379500396652;821,7470612971;1017,30804698041;780,701723108752;794,644185539621;952,827829810247;1071,6966801183
"HAGH";95,1471608286979;83,7261942430924;110,0427240266;85,1416972583684;119,334636016659;102,827760936538;111,182645838535;85,4382294033606;70,1247190639103;97,5351254805875;78,3649124636991;93,0253905728397;91,320009792808;77,0210275437172;115,185171633228;102,242361839722;99,7171105334385;92,4090747300795;111,060610517965;97,610640121819;85,6131642729301;97,0153058773794;71,9225768773361;86,9317162507397
"HADHA";172,738493201458;171,631754084242;169,137334107113;180,809853658671;209,263260792392;266,300635313139;188,743179147966;221,011585711927;239,479765631136;228,370541045058;204,493123000563;168,307168152155;155,342100825034;152,056550890399;211,367927851729;194,025377706947;207,154951162746;165,177114231809;213,664508574005;255,375585140278;213,461128279536;191,080242510431;149,828789042704;182,714140547535
"HADHB";80,9538018002013;87,0132911427007;77,5489224350973;92,1170039723025;95,249795111138;127,619021709694;116,781346684365;92,5533618537167;115,333332880348;95,1908953117071;109,461847189892;81,6834321941922;91,3330822236655;82,688069870425;90,1869345696779;77,0226834335639;85,8324764668627;77,6766299562759;105,552738127889;111,463824700535;111,697428366161;82,5320245447929;81,0400681377837;81,1652653628753
"HADH";69,9406298608809;46,7416371729562;57,4571005069238;50,6649680801937;59,6830428890116;44,7394144050876;39,9494778389993;80,1426304500898;34,9207904021971;53,9819652882999;36,6291029650887;49,0327701390527;49,9710581445115;66,9903356923631;59,5603977361339;60,2031258064137;68,237444317677;52,0377850158489;50,7560091185449;50,0990902216133;49,4551105312165;60,5978067511273;34,2597781835493;63,2389229986376
"HAS1";8,60723569982513;2,81418667962559;0,988812251597409;20,7378681395066;73,7432108759493;83,2338484161345;235,760951035256;0,714114203329075;45,379216447005;247,101183888059;26,7907792411638;8,33261169517642;23,6421674713203;0,508973630618124;3,18321500539279;58,6706498254959;30,9056141309114;7,78516278993409;142,472227568624;20,9863429828034;43,1698736024916;0,0822803000523022;0;1,77669855254678
"HCLS1";699,395814746558;713,524589562711;764,246989106786;590,964099565006;709,474181896278;307,116001492714;361,435083148233;732,758742307371;266,905639492357;359,577783033821;297,2214934157;797,74036373847;631,026034201859;733,869048702118;640,304904492448;642,209281982346;699,567677975999;794,882256286979;393,018027695338;303,015407513027;473,709237307881;727,41699899796;861,183119457263;710,73887677989
"HTT";37,367453244368;48,0655572072018;45,2016398177185;43,7853449256804;28,8709255474826;31,5278537159376;34,8191590343462;47,0056542513102;35,6900208261647;33,6376096556949;33,7477658942602;43,8271194349693;42,6214430967608;42,1872151900216;33,6497193233367;36,70847128826;40,1370896396903;43,5857839857435;34,0604319960197;21,9527373980553;30,2138764739656;35,3344385480945;38,9197096895531;39,2074313665106
"HDAC1";389,486195164109;361,841635514408;405,09347831638;304,428229933611;348,367450156112;242,910884635936;217,884123819458;468,800651759122;238,170339059326;260,459451341273;225,641374950417;427,097932430436;331,129876626256;386,658887446353;358,827588893295;341,980817544536;390,961930890521;372,26301364411;249,897721098994;251,257149078905;306,808085524933;367,535247646723;386,853188554435;412,339116918797
"HDGF";275,430078879364;221,155713632428;251,270681452428;251,982271793661;333,534117259508;342,45410522164;251,225825895835;333,287796408713;367,32684446702;361,970432162765;288,849896238251;215,149432296757;232,221565055304;234,394544024576;326,486461960765;292,673173552614;273,946606667292;233,409434551177;340,139378130366;379,230869261235;321,167880911464;270,59762469185;198,083220359762;260,314547591888
"HDLBP";146,274887277201;128,903904782602;138,939891313301;155,536919608645;181,091083968046;497,214837449814;298,9136019639;148,913866478367;317,269004665413;324,255938068958;229,311326766947;130,878831659874;145,3315433382;128,127624862375;163,037167794791;178,706126762457;134,695949647126;124,739672723952;272,825106767312;257,146805521533;207,290584865629;132,605133510752;110,564804793814;113,970532785206
"HELLS";37,8389815668334;35,3122768959103;25,4736377996076;46,5392894419103;26,4136997162108;20,9170400507323;12,0876429100815;32,9454805621709;21,941740256252;24,4886091135496;32,7880589646913;23,1156290358405;31,3586332888549;35,1297372281212;25,9963087301175;31,9059672391865;37,9342779627654;26,8972909330024;22,9941172129931;28,7160571495663;32,3964864842834;39,6598915258675;16,8572639175289;44,388577859916
"NCKAP1L";166,837696207795;188,627047917123;163,807067881257;166,302889973066;98,9915829384784;66,7020608777654;80,2944223375898;175,110170314089;69,1163256572766;87,1128374874118;81,1113135900931;176,976801370717;155,49903465043;174,580019580366;105,892397333811;131,26241188143;153,617092395145;171,397061418455;87,6193558870258;47,1560854998625;103,441755694978;148,685340985286;172,534259212902;151,830803527217
"HEXA";171,563566463482;188,33721631512;193,292034322758;169,712248985539;223,732105837834;279,687689067344;305,343075067848;159,904587203264;186,394558428141;202,645827268218;180,071966017;179,918009570814;181,251906655336;178,294987429042;225,187099536879;190,037674843853;207,021956641809;179,083590810316;213,219395266687;194,932160897742;186,030260071437;165,497251759939;184,664672464825;184,221622543218
"HEXB";106,602604404494;98,1412052418674;85,8679162814908;110,325265773586;107,696643070322;190,16693012442;159,794740583847;74,4623392053886;172,217617078378;142,587320776577;157,737458604039;94,6825159511306;101,833255385093;115,248045781285;112,36376701381;100,787003106276;109,492585242902;93,9840960737938;142,948652319481;200,126154688315;142,258434172276;92,0854648035492;93,8541033684777;109,963533255747
"CFH";30,8320346097352;39,9227603093268;30,8464531265762;49,6547109298912;88,3655189656756;189,090640341246;216,749285967307;7,7510601856999;196,661177975079;206,154717370003;151,346603875524;10,5812306721308;40,1422777476014;8,98643190881987;90,1309377526395;63,7250636963684;62,2765274937439;10,1937547121137;116,525083902039;202,434098822689;105,222672769972;23,259715735489;5,16367918973855;47,0111960344559
"HIC1";48,7780242783633;44,7081971331382;53,3718172056901;57,2030928899843;58,1024830956276;28,1637699554656;29,6401146656386;54,5133632162794;26,550593837112;43,5550766185604;31,6191827187678;63,9812387101218;51,3065656492394;46,3551319529001;41,259265765039;45,7949247111381;36,3444261839904;58,0697653329689;30,1634672554351;17,8334166888935;27,3307711462685;47,6923564999779;30,6745848759365;34,5821801748131
"HIF1A";299,46669545884;329,766212510029;266,641960588809;317,244104193149;202,488565738797;429,532571889005;480,324792329838;232,212553207085;496,048560614419;442,729667730475;664,158856111519;243,905352966661;312,194299409366;262,169062942767;194,177563890965;279,255925811909;247,0179923217;251,724087446937;431,075729942842;297,123823096767;300,945463044121;220,683889802896;168,408848077298;286,778772937301
"UBE2K";39,2121098803725;36,5384428081817;33,8942656770069;38,988665312279;36,7345578359697;40,5925079042114;40,1596657495004;47,6391439551932;46,4463609629224;36,848633494485;57,886148891334;43,8939817382955;41,1337830960788;47,1566931441114;40,4282129624639;33,7907387936665;39,3162459948674;40,7336935069896;38,586487690622;48,4122773109729;47,1135436813887;41,3288378143357;45,3178184458622;49,9485516707671
"HK1";119,692792406002;125,191203129897;127,964547230872;120,990832946102;137,24992784406;237,369173416979;183,991907872219;109,132606079954;279,738614823342;230,824278243886;190,911810583088;110,154992448498;122,14069562333;110,314656525309;142,451198402881;141,257930709291;136,375728189685;107,54949826356;190,135415675639;206,3133984393;172,425613662498;106,169243484114;88,9619248441988;104,457796456608
"HK2";21,0692145835336;17,0340063593465;18,9116791493038;29,6103649784249;44,6065005450228;85,2332418753137;102,785205655762;33,0738859791427;91,1286004135593;48,9243310942507;106,841823981367;8,74793401633598;34,7345758242221;8,97871875171109;26,449613427169;29,1735242591061;27,1276300073056;8,23860136193513;97,836237397355;64,5087725121122;50,0284109100318;14,1508433368179;4,04952626372543;19,5759233607211
"ZBTB48";34,2445386746184;32,9751841966297;40,6032658316192;31,7769222439244;36,1672917694344;21,2842241131179;25,2353852230517;43,7144701833738;18,7984014567729;23,1833529767163;20,7676631167308;39,1393012095052;30,3885409541606;36,7322260303416;27,3488237726912;28,2870361460028;29,0680417590631;37,0968771459475;22,7948256189655;15,6108827380588;28,8450017231264;36,6765274665983;47,5309088384312;29,3619746403491
"MR1";31,4459516231753;40,5561890166186;36,9213906295822;33,9283170963606;29,6930248669752;29,8021769289377;34,8555722362399;30,4419930621593;34,4294685775059;41,1108359528768;37,8521475086215;38,3721745336639;41,2116067885016;38,7708037567383;32,362574636727;35,3485701721887;40,438972732187;40,8955041047368;32,9297496726608;35,5674430519659;34,7117435344075;36,2772476423352;49,2861104478597;31,9707940563511
"HLCS";15,669414416056;16,8699872994026;15,2578792981383;15,3767613777655;11,3310805746884;19,121242565342;20,8402665130362;11,1137327317889;14,6321458757857;12,505383612265;14,007073869657;15,4512489672006;16,372162954885;16,4490007248905;12,0864171867871;15,8756654479667;11,9123371674944;17,6113979636535;16,7895542085708;11,16675977477;10,7135052044601;14,5816406414311;15,6061834617036;14,8725431501907
"HMBS";25,3052426737179;20,9213299427134;21,9732901683733;27,822261399641;34,3447552231345;45,47203695279;33,1288023836986;36,1812669263418;46,1675614573832;38,4707406954748;35,549614617666;23,7646833047602;19,0443358758585;24,0849034040703;33,5250963184073;35,7756030914841;26,4573369389852;20,1310410651365;43,5290470781085;53,1216924122695;44,5049533189607;23,2176713837525;17,0351240725335;22,4829898528996
"HMGB1";449,115711460468;383,201761921462;379,311760463152;400,814030078455;376,81447460723;262,585456112709;232,869296251679;440,006017433177;290,24925535033;298,886263731722;304,226620758285;347,799606650575;355,084331845304;427,040849165906;431,708415838297;385,021404763201;469,677816461305;376,16707655506;327,180571102147;370,025110947203;403,923748269703;391,343719656564;295,817873473556;534,498923742615
"HMGB2";1335,30137099056;1170,55272392697;1214,48292574574;1096,71750523558;1338,05599000613;721,691290694219;577,591361643362;1341,51558828065;687,117452831616;868,263226214681;624,336694694275;948,331628130811;1033,44790296535;1219,13243659461;1757,40626297586;1358,90730050928;1880,30149461273;1135,14826267027;911,647380421332;1084,80524677191;1176,78648019856;1170,88266698862;677,335792575678;1630,82359387862
"HMGN1";469,918665681738;432,98194595057;393,566020060168;373,993095896721;424,423268623617;308,659961865515;337,263155887405;591,928628332641;347,760102937808;377,936126320844;325,600850343961;420,714939689119;403,892052622931;443,907859765224;450,693895197223;435,898817481838;498,934863370941;411,818131446774;365,528794373571;394,871980704242;388,47804178521;416,255757418031;366,237819632397;504,861788400971
"HMGN2";1107,55283928669;905,812387225517;970,719515083204;961,215488786638;1130,71448935218;713,571714464867;519,069562498832;1006,68745432148;837,151078548557;873,188085150573;681,142393264462;848,160943676013;887,151621949467;1055,99936029014;1376,58335889587;1107,14973242147;1380,36173442955;954,295950024706;865,490025331616;1063,14143235421;1023,97906259079;1046,6612034609;613,835033713441;1230,80602737228
"HMGCL";36,1829962108447;36,3976181468453;42,513546155006;45,0018899525899;57,4665653817581;71,3655355753585;84,1385203460364;59,6482429542045;61,0392746307062;52,5846384775351;55,9301862298822;25,5782922050983;35,3145441315462;43,8330116454021;56,2998710448854;40,2837480041634;55,1663243112547;36,0149081990868;53,3194732969617;66,1942031465169;51,3047779067685;39,9668370409526;35,9355282033969;26,8233970217051
"HMGCR";47,470283378749;47,9631570276048;44,2727909159317;47,1468538253345;39,7358763275238;36,1349844570263;27,8550043754729;77,9261529274185;32,2688724184686;38,2104003376507;35,9633041816413;49,9690800421803;44,7048325850305;50,2985384579271;33,2779137438125;38,2408502744002;39,3516062039246;44,7980942040375;28,0856117831049;30,3077807335773;35,0041036614092;52,0356985380798;50,7506399499074;47,1339396053566
"HMGCS1";61,6986218014714;68,468199333027;49,9167740513547;59,2559682809595;39,9346372094393;38,5372635500496;21,6695671280457;97,7524920820207;28,5946550928406;41,4231919585284;41,7330547141628;58,7820220429443;57,8523889545674;71,1730671876621;49,180134084567;46,1063939614626;53,6677693546456;68,3036228686288;35,4542714628393;37,085745010431;39,1956371994452;66,605783037568;57,9784283147593;80,4141302587748
"HMOX1";127,527086952262;142,672053836269;155,240880449177;179,908108119857;329,169638267514;277,854553520493;280,485253290518;147,194095390627;619,27822199821;314,901194065522;281,345875996396;166,432820793131;189,323030245527;128,662899898312;151,793476086037;227,473785885913;161,111448959162;176,863012720533;688,228911533177;433,98733369283;361,027152200173;95,3676803819417;362,555578130573;72,2995070765185
"HMOX2";97,6038309296982;98,3598434577459;103,681201016659;73,4794179820979;115,691928685341;83,5655108784406;73,9984742488228;86,566521154626;70,2862074552696;78,8376996125156;66,2166611585657;110,431638604071;99,1472757840189;90,6751260177016;115,542130946931;100,480109652216;102,946158678725;95,3372197688834;82,0601438943652;87,088485746071;82,3788503275568;98,0093764229641;104,091216440009;100,718198979031
"NR4A1";99,431459184869;69,5529413453566;76,0255657019964;84,7682874636372;69,4676049374573;117,0715498416;120,829060818155;42,3882215478903;56,917009265783;98,8896285508789;37,9605454630704;56,4436060763684;50,0199074009126;79,5975627896219;67,6670068778197;83,5860307859102;54,9663742810296;81,3029156571337;117,509445380639;58,2895468171319;45,0515914987572;93,17780248773;56,0587143933193;62,4587456336903
"HNRNPA1";1822,8379745908;1770,94788764941;1739,26433782188;1493,175438359;1519,32882033639;1482,00847550329;1261,90852834076;2117,45865123989;1615,85341307733;1533,35697615777;1391,58999458452;1772,91871361712;1528,52870999481;1848,9170288228;1712,70022654769;1707,30229954329;1879,43822391956;1766,67023897148;1478,18696076137;1591,59006551025;1700,84131741447;1637,46269289279;1653,17444439291;1824,74600958372
"HNRNPC";395,556937222032;402,819955328811;396,985010510259;370,843550827768;362,318742015466;362,564153556103;298,137721562449;535,533486846623;380,136182164401;375,568898758181;352,378568181301;389,950849437431;347,680421950149;412,822381738325;408,06789450179;397,746443050466;447,981508459106;410,044972271369;367,546517762838;383,821474101301;430,600778078275;377,010794206858;377,545767431343;419,450159651934
"HNRNPD";604,726120554577;577,414314017701;551,672024170293;529,990704961956;514,324053930478;438,975164446631;367,120428107882;597,203828662359;584,645152450787;522,711076879542;509,256316841491;540,394104650628;544,810922447727;580,494551070439;600,91845276187;589,994543145368;669,415581927466;592,23346484868;486,239577841113;590,053203856077;644,676984798764;535,549203200283;526,94826824086;653,739577987277
"HNRNPF";376,724567477766;387,089408597422;399,942270420106;405,432572402948;411,994864605893;324,964019223845;270,221466037392;338,783679100254;389,399916622186;362,90914870479;355,745132278082;367,63224410028;370,993406065469;380,536000715057;408,724318517581;396,270988114858;455,058555474439;369,500309147626;328,024338453781;357,610235635244;386,787176431332;428,331068867224;331,054853589548;404,56275101944
"HNRNPH3";299,295562556386;295,916140241146;281,028408147443;231,713257585849;221,731472372678;211,882904736293;232,953682712306;309,097727090904;254,874044371723;225,188526831533;240,486266031462;298,798593527253;270,791346092162;299,717317090476;262,206560784563;260,949107522605;278,997182210147;294,580641194383;233,790739767755;218,554765954411;259,586561480748;216,090886440055;232,492782172641;310,381035973383
"HNRNPL";587,107716149953;564,749863305535;588,425645471003;462,805896536283;484,180964563558;407,020115763844;383,769283765857;581,660479326111;410,499278344114;415,638520118352;354,998897575288;581,849233693246;493,924095520619;621,06482900363;557,981740673583;558,404402419135;555,129932065215;592,353488105199;465,252048536068;412,267757853077;470,526592998554;505,724364910486;510,225298629581;560,377480001249
"HNRNPU";392,52241744756;392,520943884305;368,833950943139;323,58581721431;301,825224236347;299,72869692795;285,904134963056;345,770399421306;373,909156594954;327,364776934506;332,741285155994;374,56627833143;370,220918558521;386,868655987281;360,20563591031;346,289422831352;399,50309922857;378,798770815503;331,517311563332;309,779525735511;341,422981219711;336,832857031347;366,498295002005;409,849813481635
"HOXB2";66,3604150431729;58,8894031463052;63,0575790384153;58,0166682813264;86,2767958132431;47,1144229874215;69,0178238382936;53,2007016949351;38,0190239265028;41,1514986410947;38,8972046142392;68,3577495186017;52,8117060809357;56,1792505647361;60,8147544964187;57,2775234533415;60,4278965548075;64,5165196642849;62,8082447313839;28,5889618692897;42,8994797554097;62,9651970691603;56,2956123362532;70,4166030080028
"HOXB4";23,7698644733321;21,1044775233549;20,6205616417623;21,5335167941458;24,8954967143184;10,3381910207921;20,7746513278762;22,7088228843323;15,8355033855512;12,8736477026022;15,1643069278411;22,3942103728123;24,6458957915828;22,936960504571;28,9217708649098;21,397332712688;24,7462048606576;21,5569485483533;17,4241087201411;11,8862862862849;17,1755008443053;21,5301602456583;15,9509201430129;21,3081913148663
"HOXB7";11,3121602280695;8,20878788683439;6,4896681187045;5,55678136109448;13,3232242632614;16,4511853031743;32,5979246625776;6,20311619835823;14,7908834256563;5,30187681086066;3,42173292462539;4,920002210739;10,6366534838771;6,44508803271824;21,3013824415982;18,6207778875614;11,8340234291806;5,72490286325662;35,9812525457402;3,50739366995522;8,28054454597732;9,02139989183547;4,41636337832528;9,46569621307284
"HOXC6";2,49803903699508;4,11816563327661;2,63558417060875;3,47416132732937;7,43276920163907;8,24217346873348;14,1956822234506;0,251920969790721;23,7942190560425;21,2628335723142;19,6127925771415;0,9222052683505;1,05075193759647;0,957614379888465;4,40864087502925;11,5973629912091;5,0701016717212;0,348749653033504;22,0196068586074;17,5204004474136;25,7346960837159;3,09614462407147;0;5,01418535351103
"HOXC8";0,337635874056134;2,78637707164805;0,987480881389655;1,30937487714597;5,0230790810053;3,30406779226958;5,70487978113902;0,576007946648129;20,058838378904;11,0772181666213;20,6114922105551;0,67776046577899;0,171607521686061;0;0,978132005296098;8,95879933587963;7,53001426501233;0,341744201487852;25,7154023317115;13,5672726250876;12,6507672529569;2,35131227760816;0,0753233778935828;1,47403911789678
"HOXC10";0;0,561295170133185;0,177498525775691;1,42784212793537;0,782506877245041;0,321697076713322;0;0,192282536125979;47,8737259426039;36,2588712720752;24,8411303321778;0;0,200500624827082;0,438548299687695;0;0,290754683661626;0;0,133094255341358;0,115115081983774;45,2062959558142;33,5748011696852;5,93748918290684;0;0
"HPCAL1";33,9264711363702;24,3764028989913;34,8318803987652;34,0189877172093;52,5645437939914;54,0087148751191;94,4915649448057;25,7644614224367;68,908058386299;30,1131964678485;51,3366266923531;32,0447886646432;26,2940164864141;30,2667431365067;40,3186012583053;52,6361133505834;29,4344752551774;26,9402131975321;51,9075532346905;47,6089960567531;43,1152771384219;31,0332767959932;23,6677922479972;34,1419223510801
"HPS1";98,807001805493;100,696719186499;120,363658293106;92,5074264646075;105,625684016399;84,4515952309956;80,5284199324803;92,3331969892244;82,8963907841824;106,4703473826;82,9085931061574;114,834510560628;99,5253753009738;113,694003818058;113,003680086033;103,907705299009;100,135466475686;113,377230152677;101,106288944967;95,2674384223309;87,8038076191863;106,285357438199;113,49540112708;89,4893256365547
"HRAS";78,405423002453;75,1098597142077;82,5731696054335;75,9451451501045;129,811291479362;127,793410083291;107,951754401772;65,3853289110801;127,241736482223;99,6109328396934;93,9258816860021;74,7986248980189;68,4955226919314;70,0761435661611;116,19409480584;99,1757609062682;80,8177260750473;70,1925205278194;125,951618215499;151,270818254968;105,867531399076;93,473725289136;64,9783623224794;69,2883894151034
"AGFG1";23,1290314453157;23,8925281198123;20,7316666314627;24,6185265872171;14,8518650637159;21,1328485745577;21,4983775538987;22,3158324371105;24,287118599485;18,7765330906595;30,3877995044025;24,15018504174;21,9871731353603;25,5093905498438;15,449079373282;18,0220966552124;19,3711262508667;22,7997559774321;18,9515226911765;19,156659655888;19,4541845597009;22,0485209418057;26,1868434807954;23,8936461314896
"PRMT2";50,2234305143632;49,5037772426084;54,3249340177217;42,1401553434431;48,9132327549919;49,3757359250213;51,8340336144268;47,1513019416205;42,8068787389149;42,3958405365804;35,8471641714238;58,8641069115653;51,9309155188016;52,5944570934081;52,4174163010094;44,8386402587066;45,3159797020061;48,8174748800965;44,4650641597441;43,3206353641567;45,1148671367047;49,4162105593708;65,9262061850257;49,3325071363793
"PRMT1";148,238550760592;143,727776145717;153,03999235832;131,039059805681;190,830709418469;206,54335968336;155,3197126618;201,317747769749;197,583850692616;175,810628684667;154,071695805858;150,498481307626;129,333682616953;130,798209275134;184,36636377859;172,087171731342;155,856341862967;150,568243058755;188,021300573497;211,006904388087;193,108522856583;156,751239060854;151,889707226523;132,438037156295
"HES1";8,73208179412116;3,76501893723835;12,7395588041335;3,83103431999085;28,6062233495262;12,0840079192519;30,8680676971085;50,3014273150918;23,5132811513767;26,8707656872589;17,1721128473531;0,708223347768144;7,93493917009025;0,441249829254562;39,6062006935717;21,1933165266293;8,6390836621461;2,32117838884174;30,4231591071696;7,87615137056063;11,8186451756006;5,70656963976706;0;9,49846638218829
"HSBP1";71,526521816135;59,8466512420738;55,8839249930885;69,6476838875261;82,893011078698;114,54507743727;102,392134873613;94,5500309867536;121,294889675203;112,352784991001;121,005075273413;58,3945105177325;68,9544733065447;62,7703948909452;102,198566118965;79,1737623932891;80,2603594763815;59,281479483165;109,352961540182;154,468791336747;115,557313226411;65,7573485158564;42,0602864039757;83,6297546909524
"HSD11B1";0,123433293676333;0,28100601110116;1,44401738083162;1,27648721526789;2,32603417214283;13,6895869681837;11,6564829622496;0,240660134614891;2,88311179175228;21,2123035347253;2,85114614731281;0;0,25094586504539;0,686106854556103;0,357586572817379;0,970420059560301;1,4757443922359;0;3,02563012417122;7,71545977650609;3,18534876997561;1,55281736126803;0;2,27527465658042
"DNAJB2";44,2881027629921;44,2167679368663;46,4233904278363;42,2824033661246;60,428311088371;49,8367964091051;75,3069138802544;53,6668249629053;41,0821468534008;42,0042486354767;43,4072826658956;48,4246297589773;44,0138971620409;50,1292282020615;56,0876541948866;40,1802813828965;45,3385729830993;45,2443805869539;45,4861130347402;42,2845993493124;43,2827151078915;47,7449279422536;59,3367441694487;40,686624270736
"HSPA8";1644,34558871609;2067,28451356256;1815,44776443515;1449,17915586331;1618,20686815959;2002,34464916009;1167,57814088997;1341,01717358293;2369,71712634007;1844,30684113513;1849,22777024853;1716,14461293867;1917,92268253443;1649,87705864241;2390,15363940923;1270,50886535954;1836,62669766692;1231,1132751814;1628,32511499893;2171,49304327343;1372,46669942715;1456,71594565448;1143,58442849081;2069,26331219202
"HSPB2";2,52825436012902;5,75577829634792;3,72303685455792;8,08148457666156;14,589426676816;22,4920191566508;13,6189334406811;0,224062883951795;21,4742119661549;30,6414716890327;34,8879164035715;0,922753547344764;3,73822805860718;1,02206262471805;12,429216048273;13,5524180731697;4,01621683404253;0,620367991602998;31,3890494655398;27,8212638246427;17,7940172667603;6,19597075185766;0;2,89880727571589
"HSP90AA1";1079,31788692613;1040,71381248124;915,018808191576;885,052348194375;878,345767417321;1060,50072259791;812,687614761582;831,078643459139;1307,68868022018;1129,66253740772;982,272705852595;841,97216805274;961,716662555136;1008,61921028149;1198,52844977298;918,867384952778;1140,96933636977;877,576069859065;1200,77658216404;1117,17633715041;913,946770331923;846,60799685299;624,539066260876;1182,25969958426
"HSPD1";225,971616887064;208,166374795054;196,253086989727;208,210941027772;227,369922822144;332,541707727054;240,429713547995;529,103491860618;359,270260369774;327,994621523652;313,313028858018;190,049567342926;216,389353586964;209,096519492605;290,951271933462;220,8272679181;258,680975066921;195,372321991653;277,57938636842;418,351166527302;312,569412506602;210,211529167854;150,43937721499;218,075551524206
"HSPE1";37,7262917616658;32,5539419135376;29,2043744403236;41,1122644182019;49,4876070215726;46,0930362031638;44,3178028851756;53,5848855659366;38,5189207226754;38,6592866060894;53,5439348426546;39,0867945427212;29,0715386554104;48,7050913315278;44,6574224033926;43,2542084837227;47,7536543603037;29,8365757724319;45,2198133173616;89,5529981254484;63,8177902610716;35,7229463047643;33,1225267301824;41,7171803052656
"DNAJB1";104,163731919758;103,389721177912;109,42179920905;94,6566445478486;119,553081733887;115,866753867118;131,310482849192;67,8486818850581;83,3913583437642;95,6365354908475;83,6946649602493;86,0957444930549;103,982475330141;98,9593194980606;133,740191320203;97,4800896863973;106,393322254894;89,0334121782453;105,883583850951;100,215268291356;92,8803663220164;101,168047901676;72,0754703039868;115,412133899591
"DNAJC4";79,6149578414447;75,9756245693069;94,9223186667808;76,7232140807049;94,2302749664176;68,7323023171047;82,7053514678309;90,5284253635421;57,4043300464316;67,8088818144476;51,9044722162984;97,7642927742628;70,4134113377718;87,8069878891672;81,9988959204845;91,2600253400597;77,6295197581596;83,9466821483335;79,9704173979706;58,8372156399354;72,0086186966394;79,363968268464;87,7089602207191;75,1591036448342
"HSPG2";28,1109387980033;14,3926905557816;18,2566530625805;35,2423846153601;43,6045265572645;155,82720099824;209,056675762937;4,86264417224372;86,7960658215041;173,455222939717;85,0626290342231;6,10603564255516;24,9986056095666;2,88008415257993;37,4266316175961;46,6634415557441;22,1664814660955;3,89635939621721;113,662806627947;70,948804295809;44,9160791803179;23,9397816642873;0,310545072691887;14,1301261192294
"FOXN2";23,3669642573009;33,0135348489588;22,5109895042583;30,7430356207465;11,9964374880627;13,2591486236147;12,1138337605879;24,5465951318403;16,4673035206269;13,9364982181552;30,7048751844112;28,5362386732631;29,0129361088232;37,6284161725215;14,6081888617047;18,5911139134229;21,8841018895705;33,2697060308367;14,1568979255339;14,4860082935731;19,2673807223915;25,4691549075792;36,2333059818598;29,9281463186954
"ICAM1";138,868615642675;228,907444701044;221,428043849369;243,43696563216;400,615316188082;192,952175566561;240,544713455131;141,356690066982;465,235258590455;1147,22453799085;310,209519242036;114,516671675544;186,865841116567;116,580080812544;507,133772188267;263,75492546266;385,662180384284;123,922806470515;294,439271434134;476,861050918733;274,071565925236;198,682919868407;98,7861692127391;188,397124329544
