"ID";"Term_Description";"Fold_Enrichment";"occurrence";"support";"lowest_p";"highest_p";"Up_regulated";"Down_regulated"
"GO:0005635";"nuclear envelope";1,50204902576996;10;0,2775;3,66547458247857e-15;1,3642281062863e-12;"ALOX5AP, EMD, MTOR, GLE1, KPNB1, LMNA, LMNB1, LTC4S, NPC1, NUP88, NUP98, RANBP1, RANGAP1, SREBF1, UBE2I, XPO1, MTMR6, RAB40B, BICD2, FAM156A, RTN4, ROGDI, CALR3, CC2D1B";"BNIP3, GPER1, PLA2G4A, MAPK3, S100A6, MAD1L1, RAE1, NUP93, DHRS2, ATF6, NUP205, NUP160, MYOF, GOLT1A, NUP35, NAPEPLD"
"GO:0016605";"PML body";1,49597456279809;10;0,2775;5,46112918622519e-15;7,29392671372454e-09;"BLM, DAXX, ELF4, MTOR, ISG20, LRCH4, RNF4, RPA1, RPA2, SKI, UBE2I, ZBTB16, ZMYM2, SQSTM1, N4BP1, PARK7, KLHL20, HIPK2";"TRIM16, TOPBP1, TENM2"
"GO:0005788";"endoplasmic reticulum lumen";1,51265829398171;10;0,063913612565445;2,44307346774643e-13;1,79654989604067e-12;"APOA2, C3, C4A, COL10A1, CP, P4HB, PDGFB, CFP, PLAUR, MAPK1, PROC, QSOX1, ADAM17, WFS1, WNT6, APOL1, RNASET2, PROZ, FSTL3, HYOU1, CNPY3, OS9, MGAT4A, ERP44, GANAB, GOLM1, POGLUT1, TXNDC16, ANO8, ACE2, P3H1, VCPIP1, PDGFD, TSPAN14, WNT3A, COL23A1, CALR3, IL27, JMJD8, MIA3";"AHSG, APP, ARSB, COL1A1, COL1A2, COL4A3, COL5A1, COL6A1, COL6A3, COL12A1, COL13A1, COL15A1, COL19A1, CST3, ESD, SERPIND1, TNC, IGFBP3, IGFBP5, IL6, IL12B, KNG1, PENK, MAPK3, RCN1, TF, COL14A1, WNT7B, ENAM, PDIA5, CKAP4, FSTL1, ADAMTS7, BACE1, SUMF2, ADAMTSL4, TMEM132A, PDGFC, ARSJ, COL18A1, EVA1A, APOA5, COL28A1, GPX8"
"GO:0005901";"caveola";1,6147027027027;10;0,14;1,33455648703224e-12;0,000496442472851293;"ATP2B4, F2R, FLOT2, MAPK1, TGFBR2, LRP8, NOS1AP, HDAC6, FLOT1, PACSIN2";"HCK, IRS1, KCNMA1, MAPK3, MYOF, EHD2"
"GO:0042788";"polysomal ribosome";1,97352552552553;10;0,195;1,72898692993704e-12;5,13294419369032e-09;"DHX9, RPL8, RPL11, RPL18, RPL24, RPL36A, LARP4B, RPL36, NUFIP2";"RPL30, RPL31"
"GO:0010494";"cytoplasmic stress granule";1,79700784655623;10;0,268140703517588;2,49517953129518e-12;2,32008001183457e-10;"KPNB1, YBX1, RBM4, STAU1, VCP, ZFP36, EIF3B, G3BP1, CELF1, ATXN2L, HABP4, LARP4B, HIPK2, YTHDF2, OGFOD1, ZNFX1, NUFIP2, ZFAND1, RNF135, LARP4, NANOS3";"IGF2BP1, DHX36"
"GO:0035631";"CD40 receptor complex";3,08261425061425;10;0,135;3,25924984018268e-12;7,01933309158949e-11;"IKBKB, TRAF2, TRAF3, RNF31, DIABLO";"CHUK, TRAF6"
"GO:0005762";"mitochondrial large ribosomal subunit";1,30418295218295;10;0,0425;3,31830824644887e-12;0,000265796691286845;"MRPL28, MRPL18, MRPL4, MRPL35, MRPL16, MRPL40, MRPL38, MRPL34, MPV17L2, MRPL10";"MRPL46, MRPL30, MRPL27, MRPL52"
"GO:0000781";"chromosome, telomeric region";1,41513270573945;10;0,300741206030151;4,88837228858968e-12;7,61162891203338e-10;"BLM, CHD4, ERCC4, ORC1, ORC2, PPP1CC, RPA2, RNF8, MTA2, TOX4, KDM1A, LRIF1, WRNIP1, GATAD2B, ZBTB10, NABP2, PIF1, LRWD1";"BRCA2, RECQL4, RAD50, ALYREF, RTEL1, NLRP2, THOC3, DHX36"
"GO:0071005";"U2-type precatalytic spliceosome";0,968821621621622;10;0,0651633165829146;1,31612677772378e-11;1,67056051157022e-05;"SNRPD2, PRPF8, SF3B2, SNRNP200, LSM5, LSM4, PRPF31, LSM2";"LSM7, CWC22"
"GO:0017053";"transcription repressor complex";1,87832763375621;10;0,1275;1,75929037400719e-11;6,7693372350256e-10;"CTBP1, GATA1, GFI1, RELB, SKI, SP1, TFAP4, ZBTB16, HDAC4, SPEN, RCOR1, GMNN, TBL1XR1, ZFPM1, JAZF1";"CCND1, HOXC9, INSM1, DEPDC1"
"GO:0005874";"microtubule";1,44766449207829;10;0,335;2,26638810098099e-11;2,27270459309352e-10;"CDK5, DNM2, KIF2A, MAPT, MAP3K11, TBCD, TCP1, TUBA1A, HDAC6, CDK2AP2, TUBA1B, TUBB4B, CCT8, RADIL, FSD1, CDK5RAP3, AKNA, TUBB, KIAA0895L";"DLG1, DYNC1H1, DYNC1I2, CLIP1, CCT5, MAP1S, TUBA1C"
"GO:0005689";"U12-type spliceosomal complex";1,41286486486486;10;0,075;3,23020945814944e-11;0,00190257904696999;"YBX1, SNRPD2, SF3B2, SF3B6, SNRNP25, ZCRB1";"SNRNP35"
"GO:0080008";"Cul4-RING E3 ubiquitin ligase complex";1,4742937720329;10;0,04;3,36326532803716e-11;8,24190289207629e-09;"DDB1, DCAF7, DET1, DDA1, DCAF17, DCAF11, DCAF15";""
"GO:0005852";"eukaryotic translation initiation factor 3 complex";2,07604633204633;10;0,07;6,26501617297906e-11;5,87759066778807e-05;"EIF3B, EIF3G, EIF3J, EIF3L";"EIF3H, EIF3I"
"GO:0016363";"nuclear matrix";1,67038210624418;10;0,1975;2,04274569716822e-10;1,03693265976566e-05;"BLM, DGKQ, DNMT3A, ATN1, GFI1, LMNA, MBD1, SMC1A, DCAF7, AKAP8, STAG2, PHB2, SCAF8, KIN, CLIC4, AKAP8L, UHRF1";"RAD21, SPARC, MORC2"
"GO:0031462";"Cul2-RING ubiquitin ligase complex";1,81654054054054;8;0,01;3,29873317962347e-10;0,00276936800594365;"ZER1, GLMN, KLHDC10, FEM1A, FEM1C, KLHDC3";""
"GO:0005694";"chromosome";1,35635027027027;10;0,182964824120603;3,4660386921331e-10;1,53649316634857e-07;"BRCA1, EMX1, NCL, SMC1A, CDYL, MDC1, EMG1, STAG2, POLR1A, GNL3, SETD2, BRIX1, HORMAD1, NIFK, SPATA22, CDCA2, SYCE2, PRR19, SYCE3";"GTF2B, MKI67, RAD21, RAD51AP1, TOPBP1, HSF2BP, BOP1, GET4, CDCA5"
"GO:0005747";"mitochondrial respiratory chain complex I";0,947760282021152;10;0,0475;1,69925202789305e-09;0,000622955892006299;"NDUFA5, NDUFS2, NDUFB11, NDUFA11";"NDUFA8, NDUFB8, NDUFS4, NDUFA13, NDUFS7"
"GO:0035861";"site of double-strand break";1,29752895752896;10;0,1825;3,6039404371183e-09;3,13153697531621e-05;"ATF2, LMNA, RPA2, VCP, WAS, RNF8, PARP3, ZBTB7A, INTS3, NABP2, RNF168, APLF";"RAD50, KDM4D, RAD18"
"GO:0005643";"nuclear pore";1,06334080421885;10;0,0975;3,93565083649205e-09;5,45242279589363e-07;"KPNB1, NUP88, NUP98, BICD2";"AGFG1, RAE1, NUP93, NUP205, NUP160"
"GO:0016442";"RISC complex";1,93764324324324;10;0,105;5,40741557783931e-09;1,59701581905197e-06;"DHX9, AGO1, AGO2, AGO3";"TNRC6A, MIR31"
"GO:0000775";"chromosome, centromeric region";1,87513862249346;10;0,17;7,91257226205179e-09;1,16706788571985e-07;"CENPA, DAXX, PPP2R1A, PPP2R5C, SMC1A, CTCF, STAG2, C9orf78";"RAD21, NDC80, ZNF330, CDCA5"
"GO:0016323";"basolateral plasma membrane";1,28943884892086;10;0,1;8,70215202642577e-09;9,81105928905238e-06;"ATP1B3, ATP2B1, CD81, CTNNB1, EPB41, FLOT2, B4GALT1, KCNJ4, LRP1, PDGFB, SLC2A1, SLC7A1, EZR, SLC30A1, SLC7A5, SLC16A3, SLC23A2, FLOT1, SLC43A3, SLC40A1, NOD2, SLC26A6, SLC38A1, SLC43A2, SLC29A4";"ANK3, DLG1, FOLR1, IDE, BSND, ABCB11, CLDN1, ABCC4, SLC4A10, SLC4A5, NKD2, CALHM3"
"GO:0071007";"U2-type catalytic step 2 spliceosome";1,13029189189189;10;0,087713567839196;1,15656460652135e-08;0,000823580836980452;"SNRPD2, AQR, PRPF8";"CDC5L, CWC15, PPIL1, CWC22"
"GO:0031463";"Cul3-RING ubiquitin ligase complex";1,70968521462639;10;0,02;1,17484433335572e-08;0,012117551779175;"TNFAIP1, SPOP, ENC1, KEAP1, KLHL21, GLMN, ZSWIM8, KLHL20, KLHL25";"KLHL41, KLHL40, KCTD13"
"GO:0036464";"cytoplasmic ribonucleoprotein granule";1,48014414414414;10;0,298253768844221;1,34072420367068e-08;2,19380235277425e-07;"BARD1, CDC42, DHX9, MAPT, NCL, STAU1, TUBA1A, USP3, UPF2, AGO1, AGO2, SLC39A2, YTHDF2, BTBD1, NFKBIZ, ZC3H12A, SARNP, AGO3, TUBB";"GHR, MCC, MAP1LC3C"
"GO:0000307";"cyclin-dependent protein kinase holoenzyme complex";2,42205405405405;10;0,105;1,55770074847291e-08;2,14588808699135e-08;"CCNC, CDK2, CDK5, CDKN1A, CDK16, CCNL2";"CCND1, CDK6, CDK14"
"GO:0034774";"secretory granule lumen";1,24317818703659;10;0,215;1,58053279105631e-08;2,59996908885874e-06;"A1BG, ALDOA, ALDOC, C3, MAPK14, CSNK2B, CFD, FGR, GSTP1, MIF, NFKB1, PKM, PSMA5, PSMD12, S100P, SRP14, VCP, PDXK, GMFG, HUWE1, CCT8, OSTF1, DBNL, CAB39";"AHSG, DEFA5, PSMD7, TF, ATG7"
"GO:0005681";"spliceosomal complex";0,775057297297297;10;0,08;2,10236445911425e-08;0,00140251627937756;"HNRNPC, SNRPD2, SF1, SF3B2, SNRNP200";"CDC5L, CWC15, CWC22"
"GO:1904813";"ficolin-1-rich granule lumen";1,25009241499564;10;0,2325;2,23162849248503e-08;5,32052584079158e-06;"A1BG, ALDOA, ALDOC, MAPK14, CSNK2B, CTSD, CFD, GSTP1, KPNB1, MIF, PKM, MAPK1, PSMA5, PSMD12, SRP14, VCP, CDK13, GMFG, HUWE1, CCT8, QPCT, OSTF1, DBNL, YPEL5, CAB39, KCMF1, GSDMD, PLEKHO2";"ARSB, CST3, PSMD7, ATG7"
"GO:0000932";"P-body";1,29752895752896;10;0,0651633165829146;2,26299791281636e-08;2,09674124241331e-06;"CNOT3, ZFP36, SQSTM1, AGO2, YTHDF2, BTBD1, APOBEC3G, ZC3H12A, MEX3B, APOBEC3D, APOBEC3H, APOBEC3F, NANOS3";"IGF2BP1, TNRC6A"
"GO:0000118";"histone deacetylase complex";1,8631185031185;10;0,223040201005025;2,58408456491105e-08;5,58450772395827e-08;"HDAC1, MTA2, HDAC4, HDAC6, SIN3A, PHF21A, TBL1XR1, ZNF541";"HDAC9, SAP18"
"GO:0005778";"peroxisomal membrane";1,4742937720329;10;0,02;2,89778815398461e-08;5,4022590468293e-08;"ABCD1, PEX1, PEX6, PEX10, PXMP2, PEX3, PEX16, DECR2, FIS1, GDAP1, PEX26, USP30";"ABCD2, MPV17"
"GO:0005764";"lysosome";1,15455426410867;10;0,0255890052356021;5,63973958093045e-08;0,00168262482726349;"CTSD, MTOR, GBA, GRN, HYAL1, NPC1, PIP4K2A, LGMN, RAB27A, UVRAG, CXCR4, USP5, HYAL3, RNASET2, BCL10, RAB9A, TMEM59, PLEKHM1, NPC2, AP3M1, BBC3, VPS4A, TMEM97, ARL8B, RRAGC, VPS16, CHID1, ITM2C, RILP, RFFL, DTX3L, SLC38A9, LAMTOR4";"ARSB, GAA, HCK, HPS1, LAMP1, CALCRL, RAMP3, BACE1, VPS41, LAPTM4B, UNC93B1, LRRK2, RAB7B"
"GO:0005667";"transcription regulator complex";1,19607607607608;10;0,1075;9,55138033330402e-08;6,64546170193345e-06;"CTNNB1, GATA1, RARA, SKI, STAT3, LDB1, MTA2, RBM14, PMF1, KDM1A, HES6, ZFPM1";"ZFHX3, HOXA11, SMAD4, TCF4, MED27, HDAC9, NAA16, SCX"
"GO:0016581";"NuRD complex";2,01837837837838;10;0,155;9,76907295806399e-08;6,89504377367398e-06;"CHD4, HDAC1, MTA2, CHD5, GATAD2A";""
"GO:0005925";"focal adhesion";1,19295199677289;10;0,1425;1,17405458689414e-07;0,000161138690503751;"CFL1, PTK2B, ITGA5, ITGAV, MYH9, PLEC, MAPK1, MAP2K1, RSU1, SRP68, ADAM17, TLN1, VASP, EZR, MDC1, MTF2, REXO2, GIT1, EVL";"HCK, ITGA1, ITGB6, MAPK3, RDX, NRP1, CORO2B, FERMT2, LIMS2, ENAH, CASS4, TRPV4, TNS4, SYNPO2"
"GO:0031965";"nuclear membrane";1,21102702702703;10;0,1275;1,85563600712362e-07;3,10382795654572e-07;"ALOX5AP, DUSP2, EMD, GCHFR, GLE1, GRK5, NR4A1, INPP4A, KPNB1, LMNB1, LTC4S, NUP98, RANGAP1, SPAST, XPO1, SLC30A1, CPNE1, SLC16A3, MAD2L1BP, NOS1AP, ZBTB1, HABP4, TMEM97, MRPS23, RETSAT, RNF123, AEN, TMEM53, EPC1, TNRC18, TMEM18, CREB3L4";"CDH5, HOXA7, MYO6, NRXN1, NUP93, SCRN1, NUP205, NUP35"
"GO:0010008";"endosome membrane";1,16617417417417;10;0,0525;1,86176498986416e-07;0,000502499408405789;"CLCN3, CTSD, ECE1, IRAK2, IRF7, MYD88, SORL1, UBA1, AP3D1, TAB1, RAB35, VPS45, TAB2, VPS13A, ACAP2, VPS4A, VPS28, WIPI1, PMEPA1, TMBIM1, VPS16, VPS33A, RFFL";"CLCN4, LAMP1, TF, TLR3, TLR4, TRAF6, RNF144A, DNAJC13, BACE1, VPS41, EHD3, EHD2, VPS37C, VAC14, SPPL2B, RHOU"
"GO:0000776";"kinetochore";1,11414486486486;10;0,125;2,19091923204063e-07;1,8617279160328e-05;"BUB1, KIF22, NUP98, RANGAP1, XPO1, SMC1A, BUB3, DCTN2, SPAG5, SUGT1, PMF1, MEAF6, MIS12, NDEL1, ZNF276, LRWD1, SKA2";"CLIP1, MAD1L1, AURKB, NDC80, NUP160, CHAMP1"
"GO:0005769";"early endosome";1,46791154791155;10;0,15;2,47538157989114e-07;8,29424858096623e-05;"APOA2, CLCN3, F2R, RAPGEF1, HTT, LRP1, NF2, MAPK1, MAP2K1, SORL1, UVRAG, VCAM1, CXCR4, PICALM, HYAL3, USP8, FLOT1, INPP5F, TBC1D2B, MGRN1, RUSC1, LAMP3, VPS4A, RABGEF1, TMEM230, VPS28, VPS16, VPS33A, RIN3, ANKRD13B, PPP1R21, DTX3L";"APP, GPER1, MME, MAPK3, TF, CLTCL1, NRP1, TGFBRAP1, TM9SF4, BACE1, CNTNAP2, RAB11FIP5, LAPTM4B, KIF16B, ALS2, NAPEPLD, STEAP2, SNX30"
"GO:0032993";"protein-DNA complex";1,34558558558559;10;0,085;3,37326034270981e-07;7,09268264944493e-06;"CTNNB1, DDIT3, GATA1, NFE2L2, NFYB, SP1, ZBTB17";"GTF2B, HOXA11, HMGA2"
"GO:0015630";"microtubule cytoskeleton";1,20218741369106;10;0,21;3,52782660339771e-07;5,59179012585634e-06;"LYST, FER, MAPT, CDK16, SHMT2, SPAST, SPTAN1, TUBA1A, OFD1, CCNB2, ACTR1A, SPRY2, TUBA1B, TUBB4B, CEP131, RUSC1, CLIC4, WDR11, TUBB1, FAM83D, TUBB, EML3";"GTF2F2, HOXC8, CLIP1, AURKB, EHD2, ADCY10, TEX35, ARL6, TUBA1C, IFT43, KANK4, TUBB8"
"GO:0140672";"ATAC complex";2,42205405405405;10;0,02;4,22054640618552e-07;0,000116899744130509;"KAT2A, TADA2A, ZZZ3";"MBIP, YEATS2, POLE4"
"GO:0009898";"cytoplasmic side of plasma membrane";1,35635027027027;10;0,0971204188481676;4,28657137641506e-07;1,55956365473979e-06;"IKBKB, MYH9, RGS2, TRAF2, TRAF3, LITAF, RASA3, RNF31, DIABLO";"ACP1, CACNB4, CHUK, DLG1, TRAF6"
"GO:0000151";"ubiquitin ligase complex";1,6147027027027;10;0,1;5,69306857872421e-07;8,06913349528646e-06;"MKLN1, TRAF2, UBE2L3, RNF8, STUB1, SUGT1, UBE2C, YPEL5, RANBP10, RMND5A, BRCC3, TRAF7, UBE2J2, RNF168";"UBE2D1, ARMC8, ASB1"
"GO:0031982";"vesicle";1,80846702702703;10;0,1125;6,75075716022512e-07;0,00111416855155154;"BIN1, CD81, ECE1, FLOT2, PRKCZ, PICALM, VTI1B, DCTN2, LAMP3, LGR6, NOD2, SLC26A6, RIN3, RAB39B, SLC30A7";"BMP5, DYNC1I2, KCNN4, RAB4A, TF, RIPK2, GPRC5A, NRXN1, KCNE3, TSPAN1, ALS2, LZTS2, SLC24A4"
"GO:0015629";"actin cytoskeleton";1,0341354388096;10;0,07;7,46868320331414e-07;8,49788585333406e-05;"ALDOA, BIN1, DHX9, FER, FGR, FLNA, FOXA3, HNRNPC, LSP1, MYH9, MYO9B, RARA, ADAM17, TAF5, VASP, EZR, WAS, SLC9A3R1, SPRY2, EFR3B, CLIC4, KLHL20, CLIC5, KANSL2, PDXP, ABLIM2";"ATP12A, CAPZA2, GBP1, MSRA, DDR2, TOPBP1, SYNPO, FMN2, SPPL2B, MPP4, ARSJ, SYNPO2"
"GO:0030496";"midbody";1,43529129129129;10;0,125;9,35620062469338e-07;0,000870347950301456;"CDC42, GNAI2, RAB8A, PIN1, PKN1, SLC2A1, SPAST, UVRAG, SSNA1, USP8, CTDP1, KIF20B, IST1, URB2, KEAP1, KIF20A, NUDC, KATNA1, CPEB3, CLIC4, GNL3, VPS4A, YPEL5, ALKBH4, ARL8B, PDXP, WIZ, RAB11FIP4, ZFYVE19, ANKRD54, HEPACAM2, EML3, ANKRD45";"DEFA5, RAD21, AURKB, TTC28, ZNF330, RACGAP1, MITD1"
"GO:0070847";"core mediator complex";1,1178711018711;10;0,015;1,12421234978345e-06;1,48287625357529e-06;"MED14, MED26, MED29";"MED27, MED28, MED11"
"GO:0005665";"RNA polymerase II, core complex";1,4904948024948;10;0,0256518193059539;1,12421234978345e-06;1,48287625357529e-06;"POLR2E, POLR2G, POLR2I, POLR2J";""
"GO:0055038";"recycling endosome membrane";1,50882055826318;10;0,0637958115183246;1,2083889979996e-06;0,000259015441074596;"RAB8A, RAP2A, BAIAP3, RAB11B, VAMP3, SCAMP2, OPTN, VTI1B, RAB35, PACSIN2, CLIP3, EHD4, RAP2C, ATG9A, RAB11FIP4";"GRIA1, ABCB11, EHD3, EHD2"
"GO:0045121";"membrane raft";1,25870525643754;10;0,1875;1,56302592118351e-06;9,92014405839432e-06;"ATP2B4, BTK, CD79A, CTSD, CD55, FYN, LCK, LYN, MAPT, MYO1C, PGK1, RAP1B, SLC1A2, ADAM17, TGFBR1, TGFBR2, TNFRSF1B, ZAP70, TNFRSF10A, FLOT1, CLIP3, PI4K2A, ACE2, MYADM";"ADCY2, APP, LDHB, MME, TLR1, KCNE3, ERLIN2, LAT, GP6"
"GO:0030054";"cell junction";1,34384934612031;10;0,055;1,59355290542093e-06;0,0020024151828599;"AGER, CDK5, CTNNB1, DLG4, EPB41, FER, GTF2A2, P2RX4, PRKCZ, CLDN9, NAMPT, ABCA7, NCAPH2, COPS4, PAF1, CGN, SLC2A11, NACC1, CCDC88C";"CDH5, DLG1, DPEP1, DTNA, HOXC5, HOXD4, ITGB6, CLDN11, PTPRK, RAB13, RAD51C, TSPAN1, YAP1, FERMT2, SAMD4A, ARHGEF18, MRPL46, RAB23, MAP1S, TBC1D2, ENAH, TENM2, PLEKHA7, GPR142"
"GO:0019005";"SCF ubiquitin ligase complex";0,835191053122088;10;0,02;1,63983979299967e-06;0,0150461584729838;"SKP1";"FBXO2, FBXL5, FBXO44, FBXO32"
"GO:0070062";"extracellular exosome";1,15927373527374;10;0,035;1,76509651810553e-06;0,000205698241815403;"ALDOA, FASLG, CD81, ICAM1, YBX1, QSOX1, RAB5B, PMEL, WNT6, PROM1, ABCB6, AGO2, WNT3A, MIRLET7A1, MIRLET7F1, MIR22, MIR27A, MIR9-1";"ANXA1, CD9, IDE, SERPINA5, PKHD1, RAB4A, SLC12A1, WNT7B, MIRLET7B, MIR10B"
"GO:0031410";"cytoplasmic vesicle";1,31788235294118;10;0,0409424083769633;2,01568205290682e-06;0,000836223825242084;"ARHGDIG, CLCN3, FLOT2, HYAL1, PDE6D, SPAST, TESK1, CXCR4, AXIN1, HYAL3, FLOT1, ATP8A1, BICD2, RUSC1, SLC39A2, PI4K2A, WDR11, TBC1D23, RIN3, ANP32E, AZIN2";"ABCA4, DVL1, HPS1, MME, MMP14, MYO6, RAB13, SLC1A3, TF, NRP1, USP6NL, MYOF, TBC1D2, NKD2, LRRK2, CMTM3"
"GO:0005811";"lipid droplet";1,29631062047963;10;0,1125;2,10580826844873e-06;3,70401555872358e-05;"ACSL3, HSD11B2, LSS, RAP1B, SET, VCP, OSBPL2, BCAP31, RAB3GAP1, VPS13A, NSDHL, ZFYVE1, RAB40C, LPCAT1, C18orf32";"CLDN11, TRAF6, CKAP4, METTL7A"
"GO:0000792";"heterochromatin";1,55011459459459;10;0,0225502512562814;2,45487393623413e-06;0,00401684747069015;"ORC2, SUV39H1, UBA1, ZBTB18, CHD5, UHRF1";"MORC2, BEND3"
"GO:0022624";"proteasome accessory complex";1,13979014308426;10;0,105;2,77403411778353e-06;3,83665065773476e-06;"PSMC4, PSMC6, PSMD12";"PSMC1"
"GO:0005793";"endoplasmic reticulum-Golgi intermediate compartment";1,58174958632101;10;0,055;2,8288387745532e-06;0,00353657351143019;"CLN8, P4HB, GBF1, PROM1, SEC22B, IST1, YIF1A, LMAN2, TMED1, ERP44, CNIH4, TMED5, TMED9, RAB37";"SLC35C2, RGMB"
"GO:0005938";"cell cortex";1,16926747437092;10;0,0825;2,86046398433028e-06;2,90322913988626e-05;"AKT2, CTNNB1, EPB41, MKLN1, MYO9B, NCL, AKAP13, DBNL, SPIRE2";"EPS8, MYO6, MELK, COBL, FMN2"
"GO:0005777";"peroxisome";1,44766449207829;10;0,015;3,58123207583449e-06;6,56863812904406e-06;"ACAA1, ACOX1, ABCD1, CRAT, MVD, PEX1, PEX6, PEX10, PHYH, ACOX3, PEX3, PEX16, MGAT4A, HACL1, FIS1, PEX26, LACC1, GSTK1";"ABCD2, IDE, MPV17, NOS2, MFF, MUL1, KCNIP4, NUDT7"
"GO:0035579";"specific granule membrane";1,5239890677194;10;0,035;3,59259613891852e-06;0,00147116745612133;"BST1, CYBA, ITGAM, ITGAV, LAIR1, PLAUR, PLD1, PTPRB, PTPRJ, VAMP1, TNFRSF1B, MLEC, ATP8A1, PGRMC1, TMBIM1, DNAJC5, TSPAN14, HVCN1, SLC15A4, MOSPD2, RAB37, SLCO4C1";"FPR2, OLR1, AP1M1, CKAP4, CD93, MMP25"
"GO:0005765";"lysosomal membrane";1,12208153916629;10;0,0300753768844221;3,59259613891852e-06;0,0316092040070946;"AP1B1, ABCD1, ANXA6, CLCN3, CTSD, MTOR, GBA, GRN, LYN, NPC1, GPR137B, UBA1, TFEB, LITAF, AP1M2, ABCB6, VTI1B, KPTN, VPS13A, TM6SF1, ARL8B, LMBRD1, TMBIM1, RILP, WDR24, SLC15A4, SLC38A9, CYB561A3, GPR137C, LAMTOR4";"CLCN4, HLA-DQB1, HLA-DRB1, LAMP1, MYO6, AP1M1, SPAG9, VPS41, SLC38A7, LAPTM4B, SPPL2B"
