"ID";"Term_Description";"Fold_Enrichment";"occurrence";"support";"lowest_p";"highest_p";"Up_regulated";"Down_regulated"
"hsa05212";"Pancreatic cancer";2,1033627311522;10;0,5575;3,57471527498171e-18;1,0487457346755e-11;"KRAS, PIK3R1, PIK3R2, RAC2, RAC3, NFKB1, AKT2, IKBKB, ARAF, RAF1, MAP2K1, MAPK1, RALGDS, RALBP1, CDC42, PLD1, MTOR, JAK1, STAT3, E2F1, E2F3, CDKN1A, GADD45A, TGFB1, TGFBR1, TGFBR2";"CHUK, MAPK3, CDK6, CCND1, TGFB3, SMAD4, BRCA2"
"hsa04141";"Protein processing in endoplasmic reticulum";1,43529129129129;10;0,345;4,03956089143919e-18;5,50813981705991e-17;"SEC61A2, DDOST, STT3A, STT3B, RRBP1, HYOU1, DNAJC1, GANAB, LMAN2, SAR1A, SEC24B, SEC24A, EDEM1, EDEM3, P4HB, PDIA4, OS9, BCAP31, DERL2, DERL3, VCP, HSPA2, DNAJB1, DNAJC5, EIF2AK3, EIF2AK4, NFE2L2, DDIT3, WFS1, ERN1, TRAF2, MAP2K7, UBE2J1, UBE2J2, UBE2G1, RNF5, STUB1, SKP1";"SEC62, CKAP4, SEC24D, EDEM2, DNAJC5B, DNAJC5G, ATF6, CASP12, UBE2D1, FBXO2"
"hsa05167";"Kaposi sarcoma-associated herpesvirus infection";1,82278294789635;10;0,51;4,55824049611723e-18;1,94785587153289e-14;"C3, TRAF3, IRF7, JAK1, STAT2, MAPK13, MAPK14, MAPKAPK2, ZFP36, CASP8, BID, TRAF2, IKBKB, NFKB1, CDKN1A, E2F1, E2F3, ICAM1, MICA, MAP1LC3A, MAP1LC3B2, GNB3, GNG2, GNG4, GNG13, GNGT2, KRAS, RAF1, MAP2K1, MAPK1, HIF1A, PIK3R5, PIK3R1, PIK3R2, AKT2, MTOR, PREX1, SYK, LYN, MAP2K4, MAP2K7, PLCG2, CALM1, CALML6, PPP3CB, PPP3CC, PPP3R1, NFATC2, PDGFB, STAT3, CTNNB1, TCF7, CREB1";"TLR3, IFNA4, IFNA6, IFNA7, IFNA13, IFNA21, IL6, CHUK, CDK6, BECN1, MAP1LC3C, GNG11, GNG12, NRAS, MAPK3, CD200R1L, HCK, CXCL3, FGF2, CCND1"
"hsa05203";"Viral carcinogenesis";1,6147027027027;10;0,683434343434344;8,46791797859161e-18;4,27175217468073e-15;"KRAS, MAPK1, CREB1, ATF2, CREB3, CREB3L4, DDB1, YWHAB, YWHAQ, JAK1, STAT3, STAT5A, STAT5B, PIK3R1, PIK3R2, NFKB2, NFKB1, CDK2, CDKN1A, PRKACA, TBPL1, GTF2H2C, TRAF2, TRAF3, JAK3, LYN, SYK, CHD4, HDAC1, HDAC4, HDAC6, PKM, KAT2A, GTF2A2, SRF, CDC42, RANBP1, IRF7, MAPKAPK2, CASP8, C3";"NRAS, MAPK3, YWHAH, LTBR, PRKACG, TBPL2, GTF2B, CCND1, CDK6, DLG1, PSMC1, HDAC9, MAD1L1, VAC14"
"hsa04140";"Autophagy - animal";1,69543783783784;10;0,454772727272727;1,41516812746661e-17;4,30845959131852e-16;"PIK3R1, PIK3R2, PDPK1, AKT2, KRAS, RAF1, MAP2K1, MAPK1, HIF1A, DDIT4, MTOR, MLST8, ULK1, WIPI1, ATG9A, RAB8A, RAB39B, SQSTM1, TANK, RAB1A, RRAGC, STK11, PRKACA, UVRAG, CAMKK2, ERN1, DAPK2, PRAP1, EIF2AK3, EIF2AK4, ZFYVE1, ATG16L2, RAB33B, MAP1LC3A, MAP1LC3B2, ATG4D, CTSD";"IRS1, NRAS, MAPK3, BNIP3, PRKACG, BECN1, TRAF6, ATG7, MAP1LC3C, ATG4C, LAMP1, RAB7B"
"hsa04110";"Cell cycle";1,44941817407959;10;0,408517587939699;1,72927629458446e-17;6,3373569865246e-15;"HDAC1, E2F1, E2F3, TFDP2, TGFB1, ZBTB17, CDKN1A, CDK2, SKP1, CDC6, CCNB2, CDC25C, YWHAB, YWHAQ, WEE1, SMC1A, STAG2, BUB1, BUB3, CDC14A, GADD45A, PCNA, SFN, CDC25A, ORC1, ORC2, MCM5";"CCND1, CDK6, TGFB3, SMAD4, DBF4B, YWHAH, ANAPC10, PTTG1, SMC1B, RAD21, MAD1L1"
"hsa04660";"T cell receptor signaling pathway";1,91845865667648;10;0,462348484848485;1,76276620723549e-17;2,50980807276591e-13;"CD247, CD8A, LCK, FYN, ZAP70, NCK1, NCK2, VAV1, CDC42, MAPK13, MAPK14, PPP3CB, PPP3CC, PPP3R1, NFATC2, KRAS, RAF1, MAP2K1, MAPK1, BCL10, MAP2K7, IKBKB, NFKB1, NFKBIB, PIK3R1, PIK3R2, PDPK1, AKT2, MAP3K8, PDCD1, PTPN6, CBLB";"LAT, VAV2, PAK3, DLG1, NRAS, MAPK3, CHUK, IL5"
"hsa03050";"Proteasome";1,29176216216216;10;0,173333333333333;3,7863193816817e-17;1,61160465257302e-09;"PSMD12, ADRM1, PSMC6, PSMC4, PSME1, PSME2, PSMA5, PSMB6, PSMF1";"PSMD7, PSMC1, PSME3"
"hsa04666";"Fc gamma R-mediated phagocytosis";2,00978953421507;10;0,341691919191919;6,07769906872974e-17;1,02877249214577e-15;"FCGR3A, FCGR3B, LYN, SYK, PIK3R1, PIK3R2, AKT2, PLCG2, RAF1, MAP2K1, MAPK1, PLA2G6, MARCKSL1, PLD1, SPHK2, NCF1, VAV1, CDC42, WAS, VASP, RAC2, LIMK2, CFL1, CRKL, INPP5D, INPPL1, DNM2, BIN1";"HCK, MAPK3, PLA2G4A, VAV2, ACTR3C, WASF3, PIP5K1B, DOCK1, ASAP2, FCGR2B, LAT"
"hsa05169";"Epstein-Barr virus infection";1,50167351351351;10;0,441919191919192;8,69477550889466e-17;2,14164749171311e-14;"CD19, MYD88, TAB1, TAB2, IKBKB, NFKB1, TRAF3, IRF7, JAK1, STAT2, CASP8, BID, BCL2L11, CD247, PSMC4, PSMC6, PSMD12, ADRM1, TAPBP, SIN3A, HDAC1, RUNX3, CDKN1A, GADD45A, PIK3R1, PIK3R2, AKT2, RELB, NFKB2, NFKBIB, MAP2K4, MAP2K7, TRAF2, MAP2K3, MAPK13, MAPK14, ENTPD1, CD58, ICAM1, JAK3, STAT3, LYN, SYK, BTK, PLCG2, CDK2, E2F1, E2F3";"HLA-DQB1, HLA-DRB1, TRAF6, CHUK, IL6, IFNA4, IFNA6, IFNA7, IFNA13, IFNA21, PSMC1, PSMD7, CCND1, CDK6"
"hsa05163";"Human cytomegalovirus infection";1,67262925705975;10;0,515;1,03308909374227e-16;2,07904662887112e-12;"PIK3R1, PIK3R2, AKT2, MTOR, EIF4EBP1, IKBKB, NFKB1, KRAS, RAF1, MAP2K1, MAPK1, ELK1, SP1, ITGAV, RAC2, RAC3, TRAF2, IL1B, GNB3, GNG2, GNG4, GNG13, GNGT2, CALM1, CALML6, PPP3CB, PPP3CC, PPP3R1, NFATC2, GNAI2, ADCY3, PRKACA, CCL3L3, CCL4L2, GNA13, ARHGEF1, AKAP13, CTNNB1, PTGER1, PTGER2, PTGER4, GNAS, JAK1, STAT3, MAPK13, MAPK14, CREB1, ATF2, CREB3, CREB3L4, CXCR4, PTK2B, CRKL, TAPBP, CDKN1A, E2F1, E2F3, FASLG, CASP8, BID";"CHUK, NRAS, MAPK3, IFNA4, IFNA6, IFNA7, IFNA13, IFNA21, IL6, GNG11, GNG12, PLCB2, PLCB4, ADCY2, PRKACG, CCND1, CDK6"
"hsa05220";"Chronic myeloid leukemia";2,03962446657183;10;0,545227272727273;1,8457946086966e-16;1,02536717414565e-12;"BCR, CRKL, PIK3R1, PIK3R2, AKT2, IKBKB, NFKB1, KRAS, RAF1, ARAF, MAP2K1, MAPK1, SHC1, STAT5A, STAT5B, CDKN1A, E2F1, E2F3, GADD45A, TGFB1, TGFBR1, TGFBR2, RUNX1, CTBP1, HDAC1";"CHUK, NRAS, MAPK3, CCND1, CDK6, TGFB3, SMAD4"
"hsa04114";"Oocyte meiosis";1,64074629468178;10;0,44469696969697;1,85356914288993e-16;2,93883539010753e-13;"ADCY3, PRKACA, CPEB3, MAP2K1, MAPK1, RPS6KA3, RPS6KA1, YWHAB, YWHAQ, SPDYA, SPDYC, CDK2, MAPK13, MAPK14, PPP1CC, CDC25C, CCNB2, SKP1, FBXO5, SMC1A, BUB1, PPP2R5C, PPP2R5D, PPP2R5A, PPP2R1A, CALM1, CALML6, PPP3CB, PPP3CC, PPP3R1, CAMK2G";"IGF1, AR, ADCY2, PRKACG, MAPK3, YWHAH, ANAPC10, PTTG1, SMC1B, MAD1L1, CAMK2A"
"hsa05417";"Lipid and atherosclerosis";1,65242940136398;10;0,4575;2,42037963188222e-16;1,45710738447302e-12;"ARHGEF1, PIK3R1, PIK3R2, AKT2, POU2F1, AGER, NCF1, CYBA, STAT3, CDC42, MAP2K4, MAP2K7, ICAM1, MAP2K3, MAPK13, MAPK14, KRAS, MAPK1, NFKB1, VCAM1, IL1B, HSPA2, MYD88, TAB1, TAB2, IKBKB, TRAF3, TANK, IRF7, LYN, VAV1, RAP1B, CCL3L3, DDIT3, CAMK2G, EIF2AK3, ERN1, TRAF2, ABCG1, NFE2L2, PDPK1, NFATC2, CALM1, CALML6, PPP3CB, PPP3CC, PPP3R1, TNFSF10, TNFRSF10A, FASLG, CASP8, BID";"OLR1, POU2F3, NRAS, MAPK3, IL6, TLR4, TRAF6, CHUK, IFNA4, IFNA6, IFNA7, IFNA13, IFNA21, RXRG, VAV2, CXCL3, IL12B, ATF6, CAMK2A, PLCB2, PLCB4"
"hsa04120";"Ubiquitin mediated proteolysis";1,08034065720397;10;0,295;3,87529773046646e-16;1,51369221950756e-14;"UBA1, UBA6, UBE2C, UBE2F, UBE2G1, UBE2I, UBE2J1, UBE2J2, UBE2L3, UBE2Q2, UBE2Z, HUWE1, UBR5, STUB1, PPIL2, CBLB, XIAP, MGRN1, BRCA1, SKP1, KEAP1, DDB1, DET1, RNF7, SOCS3";"UBE2D1, NEDD4L, TRAF6, TRIM32, FBXO2, ANAPC10"
"hsa04380";"Osteoclast differentiation";1,86013751351351;10;0,44;4,71355976773269e-16;2,67709691144192e-14;"MAPK1, PIK3R1, PIK3R2, AKT2, IL1A, IL1B, TGFB1, TGFBR1, TGFBR2, TNFRSF11A, TRAF2, LCK, FYN, RELB, NFKB2, TAB1, TAB2, IKBKB, NFKB1, NFATC2, MAP2K1, MAPK13, MAPK14, MAP2K7, FOSL2, JUNB, CYBA, NCF1, BTK, FCGR3A, FCGR3B, SYK, PLCG2, PPP3CB, PPP3CC, PPP3R1, CREB1, ACP5, JAK1, STAT2, SOCS3, SQSTM1";"MAPK3, TRAF6, CHUK, FCGR2B, FCGR2C, FHL2"
"hsa05205";"Proteoglycans in cancer";1,40789348954866;10;0,510050505050505;6,31118116911786e-16;2,11348983433071e-11;"VAV1, KRAS, RAF1, ARAF, MAP2K1, MAPK1, CDC42, ELK1, FLNA, ARHGEF1, PIK3R1, PIK3R2, AKT2, PPP1CC, PPP1R12C, CAMK2G, DROSHA, STAT3, MTOR, PDPK1, EIF4B, CDKN1A, TGFB1, CTNNB1, HIF1A, TFAP4, FASLG, PLAUR, ITGAV, ITGA5, EZR, PLCG2, NUDT16L1, WNT3A, WNT6, PRKACA, MAPK13, MAPK14, PTPN6";"VAV2, NRAS, MAPK3, CCND1, ANK3, CAMK2A, MIR10B, IGF1, TLR4, IL12B, TIMP3, HPSE2, COL1A1, COL1A2, FZD3, RDX, FGF2, WNT2B, WNT7B, PRKACG"
"hsa05215";"Prostate cancer";1,59805628308721;10;0,5375;7,54501845864822e-16;3,90355993801995e-13;"GSTP1, CDK2, E2F1, E2F3, PDGFB, PDGFD, PIK3R1, PIK3R2, PDPK1, AKT2, CDKN1A, CREB1, CREB3, CREB3L4, CTNNB1, TCF7, IKBKB, NFKB1, MTOR, KRAS, ARAF, RAF1, MAP2K1, MAPK1";"PDGFC, IGF1, PDGFRB, CCND1, CHUK, NRAS, MAPK3, AR"
"hsa04664";"Fc epsilon RI signaling pathway";2,20834340222576;10;0,41;9,09290128763602e-16;5,91784518178401e-12;"FCER1G, SYK, LYN, BTK, INPP5D, PLCG2, PIK3R1, PIK3R2, PDPK1, AKT2, RAC2, RAC3, MAP2K4, MAP2K7, MAP2K3, MAPK13, MAPK14, IL13, VAV1, FYN, KRAS, RAF1, MAP2K1, MAPK1, ALOX5AP";"IL5, VAV2, LAT, NRAS, MAPK3, PLA2G4A"
"hsa04218";"Cellular senescence";1,67680665280665;10;0,56030303030303;2,67594715833878e-15;1,12388655416958e-13;"TGFB1, TGFBR1, TGFBR2, E2F1, E2F3, PIK3R1, PIK3R2, CDKN1A, CDK2, KIR2DL4, KRAS, AKT2, MTOR, MYBL2, LIN37, LIN52, RASSF5, HIPK3, HIPK2, HIPK4, PPP1CC, RAF1, MAP2K1, MAPK1, ETS1, MAP2K3, MAPK13, MAPK14, GADD45A, CCNB2, CDC25A, SQSTM1, NFKB1, IL1A, EIF4EBP1, MAPKAPK2, CALM1, CALML6, PPP3CB, PPP3CC, PPP3R1, NFATC2, SLC25A5, VDAC1";"TGFB3, CDK6, CCND1, NRAS, MAPK3, RAD50, IL6, IGFBP3, CACNA1D, TRPV4"
"hsa04012";"ErbB signaling pathway";1,63415695213286;10;0,407070707070707;2,67594715833878e-15;7,74001966188124e-13;"PLCG2, CAMK2G, CBLB, STAT5A, STAT5B, CRKL, NCK1, NCK2, MAP2K4, MAP2K7, ELK1, SHC1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, PIK3R1, PIK3R2, AKT2, MTOR, EIF4EBP1, CDKN1A";"CAMK2A, PAK3, NRG1, NRAS, MAPK3"
"hsa04068";"FoxO signaling pathway";1,77869594594595;10;0,5075;2,96641843713528e-15;6,17418265966883e-14;"TGFB1, TGFBR1, TGFBR2, STK11, NLK, PIK3R1, PIK3R2, PDPK1, IKBKB, AKT2, FOXO4, HOMER3, STAT3, KRAS, RAF1, ARAF, MAP2K1, MAPK1, MAPK13, MAPK14, CDK2, PRMT1, CCNB2, CDKN1A, PLK3, GADD45A, FASLG, BCL2L11, TNFSF10, PCK2, KLF2";"TGFB3, SMAD4, PRKAG2, IGF1, IRS1, CHUK, HOMER1, IL6, NRAS, MAPK3, CCND1, BCL6, BNIP3, IL7R, RAG1, FBXO32"
"hsa04062";"Chemokine signaling pathway";1,74285371085371;10;0,3875;3,34864121527871e-15;7,33584471006694e-10;"CXCL13, CCL3L3, CCL4L2, CCL25, CXCR3, CXCR4, CXCR5, CCR9, CCR7, JAK3, STAT2, STAT3, STAT5B, GNAI2, ADCY3, PRKACA, LYN, FGR, SHC1, KRAS, RAF1, MAP2K1, MAPK1, PIK3R1, PIK3R2, PIK3R5, PRKCZ, AKT2, IKBKB, NFKBIB, NFKB1, VAV1, RAC2, RAC3, CDC42, WAS, GNB3, GNG2, GNG4, GNG13, GNGT2, PREX1, CRKL, PTK2B, PLCG2, RAP1B, NCF1, GRK5";"CXCL3, CXCL16, CCL1, CCL13, CCL16, CCL17, CCL21, CCL26, CCR6, ADCY2, PRKACG, HCK, NRAS, MAPK3, CHUK, VAV2, GNG11, GNG12, PLCB2, PLCB4"
"hsa05020";"Prion disease";1,32792152770531;10;0,422171717171717;3,886231667694e-15;1,33533167919355e-10;"STIP1, PRKACA, FYN, GRIN3B, EIF2AK3, DDIT3, PPP3CB, PPP3CC, PPP3R1, VDAC1, SLC25A5, NDUFA4L2, NDUFA5, NDUFA11, NDUFB11, NDUFS2, SDHB, COX6A2, COX6B1, COX6B2, PSMA5, PSMB6, PSMC4, PSMC6, PSMD12, ADRM1, HSPA2, NOTCH1, PIK3R1, PIK3R2, CYBA, NCF1, RAC2, MAPK13, MAPK14, MAPK1, CREB1, ATF2, CREB3, CREB3L4, EGR1, IL1A, IL1B, CSNK2B, KIF5A, TUBA1B, TUBA1A, TUBB, TUBB1, TUBB4B";"NCAM2, PRKACG, CACNA1D, RYR2, CASP12, NDUFA8, NDUFA13, NDUFB8, NDUFS4, NDUFS7, UQCRB, PSMC1, PSMD7, C8A, C8B, MAPK3, IL6, KIF5C, KLC3, TUBA1C, TUBB8"
"hsa05221";"Acute myeloid leukemia";1,87980314643001;10;0,46;4,12287466763639e-15;2,99514711977183e-12;"PIK3R1, PIK3R2, AKT2, IKBKB, NFKB1, MTOR, EIF4EBP1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, STAT3, STAT5A, STAT5B, RUNX1, RARA, ZBTB16, PER2, ITGAM, TCF7";"CHUK, NRAS, MAPK3, BCL2A1, CCND1"
"hsa04659";"Th17 cell differentiation";1,88381981981982;10;0,32;5,00821894851038e-15;2,21570985319832e-13;"IL1B, MAPK13, MAPK14, MTOR, IRF4, TGFB1, TGFBR1, TGFBR2, IL21R, JAK1, JAK3, STAT3, HIF1A, IL17F, LCK, CD247, ZAP70, PPP3CB, PPP3CC, PPP3R1, NFATC2, IKBKB, NFKBIB, NFKB1, MAPK1, IL4R, STAT6, GATA3, RUNX1, IL27, IL2RB, STAT5A, STAT5B, RARA";"SMAD4, IL6, HLA-DQB1, HLA-DRB1, LAT, CHUK, MAPK3, RXRG"
"hsa05171";"Coronavirus disease - COVID-19";1,22689200991384;10;0,308241206030151;5,39516952812886e-15;1,22950627220568e-11;"ACE2, NFKB1, IL1B, ADAM17, NFKBIB, JAK1, STAT3, RPS12, RPS17, RPS19, RPL8, RPL11, RPL12, RPL17, RPL17-C18orf32, RPL18, RPL22, RPL24, RPL36, RPL36A, RPLP1, SYK, PIK3R1, PIK3R2, PLCG2, MAPK1, MAPK13, MAPK14, MYD88, TAB2, IKBKB, TRAF3, STAT2, C3, CFD, C4A";"NRP1, IL6, IL12B, RPS14, RPS27, RPL23, RPL30, RPL31, MAPK3, TLR4, TRAF6, CHUK, TLR3, IFNA4, IFNA6, IFNA7, IFNA13, IFNA21, C8A, C8B, VWF, C1R"
"hsa05132";"Salmonella infection";1,37282416019258;10;0,510075757575758;6,35880812187869e-15;9,54084703065875e-13;"RAB5B, PLEKHM1, VPS16, VPS33A, RILP, DCTN2, ACTR1A, TUBA1B, TUBA1A, TUBB, TUBB1, TUBB4B, ARL8B, KIF5A, RAB9A, FLNA, FHOD1, CDC42, NCKAP1L, PIK3C2B, CYTH3, CYTH2, CYTH1, DNM2, MYD88, TAB1, TAB2, IKBKB, NFKB1, RAF1, MAP2K1, MAPK1, MAP2K3, MAPK13, MAPK14, MAP2K4, MAP2K7, IL1B, CTNNB1, TCF7, PKN1, SKP1, TRAF2, TNFSF10, TNFRSF10A, CASP8, AKT2, GSDMD";"RAB7B, VPS41, DYNC1H1, DYNC1I2, DYNLRB2, TUBA1C, TUBB8, KIF5C, KLC3, MYL12A, WASF3, ACTR3C, PAK3, MYO6, TLR4, TRAF6, CHUK, RIPK2, MAPK3, IL6, TXN2, CASP4"
"hsa05214";"Glioma";1,67929081081081;10;0,437247474747475;7,29106926332922e-15;6,36777493518846e-11;"PDGFB, PLCG2, CALM1, CALML6, CAMK2G, SHC1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, PIK3R1, PIK3R2, AKT2, MTOR, CDKN1A, E2F1, E2F3, GADD45A";"PDGFRB, IGF1, CAMK2A, NRAS, MAPK3, CCND1, CDK6"
"hsa04722";"Neurotrophin signaling pathway";1,64207054512139;10;0,45229797979798;7,88745941394392e-15;4,41247367303184e-12;"SH2B1, KRAS, RAF1, MAP2K1, MAPK1, RPS6KA3, RPS6KA1, CRKL, RAPGEF1, RAP1B, MAPK13, MAPK14, MAPKAPK2, SHC1, PIK3R1, PIK3R2, AKT2, NFKBIB, NFKB1, FASLG, PDPK1, PLCG2, CALM1, CALML6, CAMK2G, ARHGDIG, CDC42, MAP2K7, IRAK2, IKBKB";"NTRK3, NRAS, MAPK3, KIDINS220, IRS1, CAMK2A, TRAF6, ZNF274, MAGED1, RIPK2"
"hsa04914";"Progesterone-mediated oocyte maturation";1,51378378378378;10;0,359292929292929;7,95758214968393e-15;4,18440296485646e-10;"PIK3R1, PIK3R2, MAPK13, MAPK14, GNAI2, ADCY3, PRKACA, CPEB3, SPDYA, SPDYC, CDK2, MAP2K1, MAPK1, RPS6KA3, RPS6KA1, CCNB2, CDC25A, CDC25C, AKT2, KRAS, ARAF, RAF1, BUB1, KIF22";"ADCY2, PRKACG, MAPK3, IGF1, MAD1L1, ANAPC10"
